accel,Walk,Stand,Run,Descend Stairs
0.573621514,0,0,1,0
0.397885262,0,0,1,0
0.594624227,0,0,1,0
0.495337681,0,0,1,0
0.525402512,0,0,1,0
0.474759195,0,0,1,0
0.559690734,0,0,1,0
0.674847726,0,0,1,0
0.542022633,0,0,1,0
0.360616901,0,0,1,0
1.315745673,0,0,1,0
0.557469121,0,0,1,0
0.436385853,0,0,1,0
0.099954304,0,0,1,0
0.34642657,0,0,1,0
0.965999653,0,0,1,0
0.452561599,0,0,1,0
0.517734831,0,0,1,0
0.62686658,0,0,1,0
0.764576569,0,0,1,0
0.365258809,0,0,1,0
0.565622138,0,0,1,0
0.474767071,0,0,1,0
0.347309987,0,0,1,0
0.481696448,0,0,1,0
0.287119209,0,0,1,0
1.001133321,0,0,1,0
0.537303459,0,0,1,0
0.795259432,0,0,1,0
0.110739857,0,0,1,0
0.860099415,0,0,1,0
0.881621658,0,0,1,0
0.424034708,0,0,1,0
0.262490239,0,0,1,0
0.963130808,0,0,1,0
0.542652723,0,0,1,0
0.672873185,0,0,1,0
0.55189981,0,0,1,0
0.53704333,0,0,1,0
0.54595434,0,0,1,0
0.655995072,0,0,1,0
0.285668961,0,0,1,0
0.748343808,0,0,1,0
0.731916367,0,0,1,0
0.752376316,0,0,1,0
0.225020525,0,0,1,0
0.774323862,0,0,1,0
0.84398283,0,0,1,0
0.470927347,0,0,1,0
0.472893569,0,0,1,0
1.489734305,0,0,1,0
0.657238538,0,0,1,0
0.47610514,0,0,1,0
0.187312753,0,0,1,0
0.477365879,0,0,1,0
0.960953078,0,0,1,0
0.838217332,0,0,1,0
0.434473576,0,0,1,0
0.354440422,0,0,1,0
2.02255428,0,0,1,0
0.326354161,0,0,1,0
1.02768329,0,0,1,0
0.599594987,0,0,1,0
1.025337571,0,0,1,0
0.390878406,0,0,1,0
0.637711553,0,0,1,0
0.519625764,0,0,1,0
1.176107883,0,0,1,0
0.936739322,0,0,1,0
0.586847207,0,0,1,0
0.444977743,0,0,1,0
0.716190856,0,0,1,0
1.010190986,0,0,1,0
0.500722711,0,0,1,0
0.308193922,0,0,1,0
0.831469102,0,0,1,0
0.895338438,0,0,1,0
0.527273593,0,0,1,0
0.594615626,0,0,1,0
0.911317959,0,0,1,0
0.85867969,0,0,1,0
0.388589577,0,0,1,0
0.877330898,0,0,1,0
0.944678498,0,0,1,0
0.647072906,0,0,1,0
0.371308983,0,0,1,0
0.256970169,0,0,1,0
0.583586626,0,0,1,0
0.850633594,0,0,1,0
0.437499069,0,0,1,0
0.441521251,0,0,1,0
1.048240801,0,0,1,0
1.004997923,0,0,1,0
0.526691115,0,0,1,0
0.733730821,0,0,1,0
0.980238946,0,0,1,0
0.713564614,0,0,1,0
0.44899517,0,0,1,0
0.951175854,0,0,1,0
0.715397007,0,0,1,0
0.943918774,0,0,1,0
0.402640035,0,0,1,0
0.592556392,0,0,1,0
0.77371288,0,0,1,0
0.661662122,0,0,1,0
0.529419721,0,0,1,0
0.491167032,0,0,1,0
1.445154085,0,0,1,0
0.685588495,0,0,1,0
0.667200006,0,0,1,0
0.159599527,0,0,1,0
0.698334554,0,0,1,0
0.906001977,0,0,1,0
0.646902038,0,0,1,0
0.74799735,0,0,1,0
0.902120735,0,0,1,0
1.255784461,0,0,1,0
0.893977433,0,0,1,0
0.502200646,0,0,1,0
0.798644772,0,0,1,0
0.967628736,0,0,1,0
1.088164224,0,0,1,0
0.543170932,0,0,1,0
0.364404901,0,0,1,0
1.506266843,0,0,1,0
1.209013133,0,0,1,0
0.491373832,0,0,1,0
0.418942074,0,0,1,0
0.953676691,0,0,1,0
0.909469218,0,0,1,0
0.773702191,0,0,1,0
0.631055579,0,0,1,0
0.44690167,0,0,1,0
1.178793994,0,0,1,0
1.443661513,0,0,1,0
0.613070296,0,0,1,0
0.396526101,0,0,1,0
0.455047785,0,0,1,0
0.446202891,0,0,1,0
0.635832059,0,0,1,0
0.539870743,0,0,1,0
0.373565512,0,0,1,0
0.342636172,0,0,1,0
0.278293187,0,0,1,0
0.386475358,0,0,1,0
0.296835653,0,0,1,0
0.12352331,0,0,1,0
0.101234908,0,0,1,0
0.254364482,0,0,1,0
0.175435678,0,0,1,0
0.167481612,0,0,1,0
0.056287895,0,0,1,0
0.281518628,0,0,1,0
0.270363169,0,0,1,0
0.687126973,0,0,1,0
0.040212675,0,0,1,0
0.242388305,0,0,1,0
0.095159755,0,0,1,0
0.158725283,0,0,1,0
0.174874896,0,0,1,0
0.104116786,0,0,1,0
0.095960286,0,0,1,0
0.026807027,0,1,0,0
0.09086297,0,1,0,0
0.093674983,0,1,0,0
0.187538444,0,1,0,0
0.206995706,0,1,0,0
0.217553073,0,1,0,0
0.216204052,0,1,0,0
0.184167984,0,1,0,0
0.071909212,0,1,0,0
0.073429612,0,1,0,0
0.061898895,0,1,0,0
0.157807265,0,1,0,0
0.125927145,0,1,0,0
0.106118461,0,1,0,0
0.142532898,0,1,0,0
0.101202449,0,1,0,0
0.126287735,0,1,0,0
0.082771442,0,1,0,0
0.205682043,0,1,0,0
0.062483559,0,1,0,0
0.035315754,0,1,0,0
0.065916393,0,1,0,0
0.132848348,0,1,0,0
0.087259992,0,1,0,0
0.088730177,0,1,0,0
0.114847295,0,1,0,0
0.143142093,0,1,0,0
0.128938747,0,1,0,0
0.072081432,0,1,0,0
0.080638993,0,1,0,0
0.140532767,0,1,0,0
0.114158194,0,1,0,0
0.141273451,0,1,0,0
0.129068905,0,1,0,0
0.066534281,0,1,0,0
0.087552599,0,1,0,0
0.131857384,0,1,0,0
0.095649312,0,1,0,0
0.088111331,0,1,0,0
0.072718437,0,1,0,0
0.076834921,0,1,0,0
0.12638089,0,1,0,0
0.027130193,0,1,0,0
0.116241892,0,1,0,0
0.148135348,0,1,0,0
0.10183446,0,1,0,0
0.129340663,0,1,0,0
0.063035128,0,1,0,0
0.107493156,0,1,0,0
0.045680533,0,1,0,0
0.032114183,0,1,0,0
0.049160762,0,1,0,0
0.061824926,0,1,0,0
0.103016441,0,1,0,0
0.076405311,0,1,0,0
0.105353105,0,1,0,0
0.077876433,0,1,0,0
0.060565851,0,1,0,0
0.064843491,0,1,0,0
0.0518137,0,1,0,0
0.059177667,0,1,0,0
0.037717123,0,1,0,0
0.031822432,0,1,0,0
0.078355306,0,1,0,0
0.063093438,0,1,0,0
0.058074784,0,1,0,0
0.068313798,0,1,0,0
0.097779464,0,1,0,0
0.084241114,0,1,0,0
0.053338094,0,1,0,0
0.054303157,0,1,0,0
0.042234008,0,1,0,0
0.023755898,0,1,0,0
0.026531263,0,1,0,0
0.042093947,0,1,0,0
0.068209424,0,1,0,0
0.041554928,0,1,0,0
0.075303901,0,1,0,0
0.085930785,0,1,0,0
0.03921056,0,1,0,0
0.031973812,0,1,0,0
0.028319348,0,1,0,0
0.025230879,0,1,0,0
0.049338856,0,1,0,0
0.051306343,0,1,0,0
0.041064028,0,1,0,0
0.042615966,0,1,0,0
0.032697521,0,1,0,0
0.023565308,0,1,0,0
0.030656042,0,1,0,0
0.043514628,0,1,0,0
0.049518708,0,1,0,0
0.033054274,0,1,0,0
0.015178756,0,1,0,0
0.046445987,0,1,0,0
0.057057411,0,1,0,0
0.031084239,0,1,0,0
0.023940362,0,1,0,0
0.023454527,0,1,0,0
0.011629397,0,1,0,0
0.026519474,0,1,0,0
0.028666755,0,1,0,0
0.01845147,0,1,0,0
0.032786498,0,1,0,0
0.013259481,0,1,0,0
0.042946242,0,1,0,0
0.041566235,0,1,0,0
0.039450932,0,1,0,0
0.036079251,0,1,0,0
0.013270981,0,1,0,0
0.044963706,0,1,0,0
0.056419986,0,1,0,0
0.031504556,0,1,0,0
0.03033464,0,1,0,0
0.043343993,0,1,0,0
0.022806468,0,1,0,0
0.012160378,0,1,0,0
0.014773486,0,1,0,0
0.06774045,0,1,0,0
0.01955732,0,1,0,0
0.022409886,0,1,0,0
0.020992884,0,1,0,0
0.019415998,0,1,0,0
0.021215161,0,1,0,0
0.021139064,0,1,0,0
0.018040437,0,1,0,0
0.01162371,0,1,0,0
0.022634398,0,1,0,0
0.016845172,0,1,0,0
0.026009957,0,1,0,0
0.036066988,0,1,0,0
0.028411799,0,1,0,0
0.021564683,0,1,0,0
0.018762285,0,1,0,0
0.01064266,0,1,0,0
0.021644263,0,1,0,0
0.009745434,0,1,0,0
0.010443143,0,1,0,0
0.030467194,0,1,0,0
0.014415255,0,1,0,0
0.012456706,0,1,0,0
0.01927561,0,1,0,0
0.033806301,0,1,0,0
0.01825089,0,1,0,0
0.01415853,0,1,0,0
0.008343822,0,1,0,0
0.012603051,0,1,0,0
0.014555263,0,1,0,0
0.015299438,0,1,0,0
0.033103013,0,1,0,0
0.007562119,0,1,0,0
0.02136577,0,1,0,0
0.009093447,0,1,0,0
0.010805004,0,1,0,0
0.017238484,0,1,0,0
0.006720607,0,1,0,0
0.028723557,0,1,0,0
0.016341828,0,1,0,0
0.030826937,0,1,0,0
0.009324772,0,1,0,0
0.025791029,0,1,0,0
0.031422905,0,1,0,0
0.011694813,0,1,0,0
0.020886704,0,1,0,0
0.021104331,0,1,0,0
0.025471074,0,1,0,0
0.020954835,0,1,0,0
0.00798177,0,1,0,0
0.013042459,0,1,0,0
0.029102818,0,1,0,0
0.004843879,0,1,0,0
0.014093645,0,1,0,0
0.01748362,0,1,0,0
0.026462552,0,1,0,0
0.017207144,0,1,0,0
0.021631625,0,1,0,0
0.009872782,0,1,0,0
0.006543266,0,1,0,0
0.040339897,0,1,0,0
0.026735422,0,1,0,0
0.011882218,0,1,0,0
0.015307319,0,1,0,0
0.018067164,0,1,0,0
0.018859094,0,1,0,0
0.007261397,0,1,0,0
0.005835259,0,1,0,0
0.011303249,0,1,0,0
0.030222289,0,1,0,0
0.01367303,0,1,0,0
0.003020546,0,1,0,0
0.018662915,0,1,0,0
0.022402108,0,1,0,0
0.023690331,0,1,0,0
0.020175846,0,1,0,0
0.0292247,0,1,0,0
0.021544392,0,1,0,0
0.008351178,0,1,0,0
0.022865473,0,1,0,0
0.00967151,0,1,0,0
0.015036634,0,1,0,0
0.010934963,0,1,0,0
0.016246718,0,1,0,0
0.016881118,0,1,0,0
0.009222114,0,1,0,0
0.006134233,0,1,0,0
0.031059739,0,1,0,0
0.014442494,0,1,0,0
0.016713629,0,1,0,0
0.017871932,0,1,0,0
0.01777203,0,1,0,0
0.023616577,0,1,0,0
0.02468018,0,1,0,0
0.009554503,0,1,0,0
0.005439409,0,1,0,0
0.030590401,0,1,0,0
0.029887618,0,1,0,0
0.010676099,0,1,0,0
0.013948602,0,1,0,0
0.00973593,0,1,0,0
0.010433478,0,1,0,0
0.032124302,0,1,0,0
0.025788524,0,1,0,0
0.00611183,0,1,0,0
0.007819767,0,1,0,0
0.018269399,0,1,0,0
0.016416832,0,1,0,0
0.011900582,0,1,0,0
0.007056074,0,1,0,0
0.013836701,0,1,0,0
0.016472344,0,1,0,0
0.014196146,0,1,0,0
0.012533379,0,1,0,0
0.013244531,0,1,0,0
0.031485239,0,1,0,0
0.010805063,0,1,0,0
0.020936901,0,1,0,0
0.008340305,0,1,0,0
0.010653504,0,1,0,0
0.022378588,0,1,0,0
0.031367698,0,1,0,0
0.019306059,0,1,0,0
0.018723044,0,1,0,0
0.029176356,0,1,0,0
0.029825426,0,1,0,0
0.009326607,0,1,0,0
0.01318532,0,1,0,0
0.010012869,0,1,0,0
0.004633789,0,1,0,0
0.0194606,0,1,0,0
0.015993081,0,1,0,0
0.008030849,0,1,0,0
0.009975314,0,1,0,0
0.023737849,0,1,0,0
0.023856542,0,1,0,0
0.018255116,0,1,0,0
0.011318925,0,1,0,0
0.011342244,0,1,0,0
0.011141844,0,1,0,0
0.014520335,0,1,0,0
0.01071709,0,1,0,0
0.013894674,0,1,0,0
0.031365706,0,1,0,0
0.021465728,0,1,0,0
0.006723148,0,1,0,0
0.00325361,0,1,0,0
0.013495135,0,1,0,0
0.022539194,0,1,0,0
0.016469204,0,1,0,0
0.027374312,0,1,0,0
0.010669554,0,1,0,0
0.02291073,0,1,0,0
0.013669533,0,1,0,0
0.024242581,0,1,0,0
0.012192337,0,1,0,0
0.020372822,0,1,0,0
0.015797112,0,1,0,0
0.027410876,0,1,0,0
0.016200611,0,1,0,0
0.016678698,0,1,0,0
0.004060025,0,1,0,0
0.030909262,0,1,0,0
0.021591638,0,1,0,0
0.021375827,0,1,0,0
0.036818067,0,1,0,0
0.008304072,0,1,0,0
0.028018989,0,1,0,0
0.041353698,0,1,0,0
0.032250551,0,1,0,0
0.019390114,0,1,0,0
0.036205644,0,1,0,0
0.042611352,0,1,0,0
0.038276957,0,1,0,0
0.064734642,0,0,1,0
0.067695173,0,0,1,0
0.119227241,0,0,1,0
0.109612572,0,0,1,0
0.088954477,0,0,1,0
0.102130172,0,0,1,0
0.11273988,0,0,1,0
0.109645408,0,0,1,0
0.190476668,0,0,1,0
0.199160527,0,0,1,0
0.193546517,0,0,1,0
0.171615206,0,0,1,0
0.143605952,0,0,1,0
0.213098301,0,0,1,0
0.151954648,0,0,1,0
0.163351252,0,0,1,0
0.178610616,0,0,1,0
0.241724447,0,0,1,0
0.119574035,0,0,1,0
0.472362797,0,0,1,0
0.153539764,0,0,1,0
0.815295858,0,0,1,0
0.83776519,0,0,1,0
0.33966212,0,0,1,0
0.467026514,0,0,1,0
0.143476309,0,0,1,0
0.621280329,0,0,1,0
0.741287511,0,0,1,0
0.607693314,0,0,1,0
0.804991614,0,0,1,0
1.035065871,0,0,1,0
0.575657741,0,0,1,0
0.252984413,0,0,1,0
0.299689,0,0,1,0
0.431669344,0,0,1,0
0.60037599,0,0,1,0
0.522541469,0,0,1,0
0.257935159,0,0,1,0
0.864602488,0,0,1,0
0.47559111,0,0,1,0
0.832474267,0,0,1,0
0.330298851,0,0,1,0
0.372122173,0,0,1,0
0.704535038,0,0,1,0
0.617567709,0,0,1,0
0.388377178,0,0,1,0
0.592518504,0,0,1,0
0.733893405,0,0,1,0
0.782803668,0,0,1,0
0.380631055,0,0,1,0
0.541194254,0,0,1,0
1.021244011,0,0,1,0
0.594335913,0,0,1,0
0.556962763,0,0,1,0
0.431572424,0,0,1,0
1.129046437,0,0,1,0
0.506498905,0,0,1,0
0.265252395,0,0,1,0
0.219892592,0,0,1,0
0.550962614,0,0,1,0
0.574776017,0,0,1,0
0.442295075,0,0,1,0
0.475035079,0,0,1,0
1.089936061,0,0,1,0
0.854195559,0,0,1,0
0.415052362,0,0,1,0
0.272715408,0,0,1,0
0.843239449,0,0,1,0
1.029071878,0,0,1,0
0.477727428,0,0,1,0
0.551114252,0,0,1,0
1.432557876,0,0,1,0
0.912771984,0,0,1,0
0.456267644,0,0,1,0
0.218784364,0,0,1,0
0.385144497,0,0,1,0
0.784856802,0,0,1,0
0.595299543,0,0,1,0
0.615836856,0,0,1,0
1.071256121,0,0,1,0
0.994709875,0,0,1,0
0.622833519,0,0,1,0
0.084829479,0,0,1,0
0.817380144,0,0,1,0
1.179152431,0,0,1,0
0.448347959,0,0,1,0
0.403078412,0,0,1,0
1.11050249,0,0,1,0
0.760471114,0,0,1,0
0.446495771,0,0,1,0
0.251902025,0,0,1,0
0.370558616,0,0,1,0
0.546637159,0,0,1,0
0.340498924,0,0,1,0
0.487072589,0,0,1,0
0.625065295,0,0,1,0
0.8560471,0,0,1,0
0.628163494,0,0,1,0
0.276305607,0,0,1,0
0.656763842,0,0,1,0
0.789265486,0,0,1,0
0.534751291,0,0,1,0
0.479176451,0,0,1,0
0.940590808,0,0,1,0
0.864877785,0,0,1,0
0.222702334,0,0,1,0
0.403489975,0,0,1,0
0.351662981,0,0,1,0
0.766010687,0,0,1,0
0.771353957,0,0,1,0
0.548575834,0,0,1,0
0.280090438,0,0,1,0
1.25756592,0,0,1,0
1.205231286,0,0,1,0
0.283699902,0,0,1,0
0.428845485,0,0,1,0
0.687146099,0,0,1,0
0.646980393,0,0,1,0
0.435814909,0,0,1,0
0.439238899,0,0,1,0
0.79673423,0,0,1,0
0.683262952,0,0,1,0
0.596616713,0,0,1,0
0.407005208,0,0,1,0
0.320995405,0,0,1,0
0.551550551,0,0,1,0
0.649423783,0,0,1,0
0.405574322,0,0,1,0
1.05741563,0,0,1,0
0.8468581,0,0,1,0
0.59755678,0,0,1,0
0.302648551,0,0,1,0
0.765366,0,0,1,0
0.850549715,0,0,1,0
0.33030018,0,0,1,0
0.303902966,0,0,1,0
0.771177429,0,0,1,0
0.815091764,0,0,1,0
0.408269471,0,0,1,0
0.607694983,0,0,1,0
0.264053491,0,0,1,0
0.448526295,0,0,1,0
0.460417463,0,0,1,0
0.225749428,0,0,1,0
0.988647127,0,0,1,0
0.446418238,0,0,1,0
0.805021912,0,0,1,0
0.187529765,0,0,1,0
0.97214085,0,0,1,0
0.907994975,0,0,1,0
0.368868823,0,0,1,0
0.278664254,0,0,1,0
1.13361139,0,0,1,0
0.615887846,0,0,1,0
0.285847944,0,0,1,0
0.570663389,0,0,1,0
0.438124564,0,0,1,0
0.651328976,0,0,1,0
0.517812313,0,0,1,0
0.418164605,0,0,1,0
1.520610891,0,0,1,0
0.78321407,0,0,1,0
0.461102438,0,0,1,0
0.168827639,0,0,1,0
0.694488203,0,0,1,0
0.81584343,0,0,1,0
0.390303463,0,0,1,0
0.349288916,0,0,1,0
1.182667525,0,0,1,0
0.707448639,0,0,1,0
0.263464367,0,0,1,0
0.490102909,0,0,1,0
0.433215375,0,0,1,0
0.752053013,0,0,1,0
0.594864495,0,0,1,0
0.41328743,0,0,1,0
1.391235675,0,0,1,0
0.740515937,0,0,1,0
0.341886097,0,0,1,0
0.173653863,0,0,1,0
0.500292243,0,0,1,0
0.833505095,0,0,1,0
0.571693014,0,0,1,0
0.415237028,0,0,1,0
0.938128453,0,0,1,0
0.853083916,0,0,1,0
0.672282476,0,0,1,0
0.263676289,0,0,1,0
0.388281307,0,0,1,0
0.977260311,0,0,1,0
0.76449303,0,0,1,0
0.645762353,0,0,1,0
1.387720503,0,0,1,0
1.079570654,0,0,1,0
0.573500298,0,0,1,0
0.143967153,0,0,1,0
0.647535544,0,0,1,0
0.923297973,0,0,1,0
0.792244846,0,0,1,0
0.478115016,0,0,1,0
0.918637018,0,0,1,0
1.041268961,0,0,1,0
0.742174597,0,0,1,0
0.463433391,0,0,1,0
0.564700072,0,0,1,0
0.825584395,0,0,1,0
0.753112375,0,0,1,0
0.577733924,0,0,1,0
1.270106787,0,0,1,0
0.636727787,0,0,1,0
1.000624396,0,0,1,0
0.278355035,0,0,1,0
0.543722594,0,0,1,0
0.931179405,0,0,1,0
0.283025367,0,0,1,0
0.477679598,0,0,1,0
0.642522658,0,0,1,0
0.623750623,0,0,1,0
0.84188413,0,0,1,0
0.63502843,0,0,1,0
0.406271529,0,0,1,0
0.351895445,0,0,1,0
0.516896444,0,0,1,0
0.255657108,0,0,1,0
0.364896176,0,0,1,0
0.936435754,0,0,1,0
0.674970338,0,0,1,0
0.351617677,0,0,1,0
0.418870727,0,0,1,0
0.501136532,0,0,1,0
0.562424592,0,0,1,0
0.522590225,0,0,1,0
0.484031925,0,0,1,0
0.427024444,0,0,1,0
0.530872481,0,0,1,0
0.332835816,0,0,1,0
0.514027979,0,0,1,0
0.502132153,0,0,1,0
0.734938367,0,0,1,0
0.311367737,0,0,1,0
0.375030812,0,0,1,0
0.641829955,0,0,1,0
0.679216437,0,0,1,0
0.581779378,0,0,1,0
0.507476617,0,0,1,0
0.655614926,0,0,1,0
0.509701127,0,0,1,0
0.531771291,0,0,1,0
0.239035635,0,0,1,0
0.91802983,0,0,1,0
0.725628324,0,0,1,0
0.623458079,0,0,1,0
0.567183363,0,0,1,0
0.675111165,0,0,1,0
0.751528439,0,0,1,0
0.477603259,0,0,1,0
0.452769865,0,0,1,0
1.008073767,0,0,1,0
0.768823945,0,0,1,0
0.769205117,0,0,1,0
0.334990019,0,0,1,0
0.544555209,0,0,1,0
0.588709351,0,0,1,0
0.435167526,0,0,1,0
0.432723499,0,0,1,0
0.548906606,0,0,1,0
1.040674902,0,0,1,0
0.467521083,0,0,1,0
0.618896816,0,0,1,0
0.566286574,0,0,1,0
0.42517237,0,0,1,0
0.474177023,0,0,1,0
0.306277271,0,0,1,0
0.693626434,0,0,1,0
0.71625325,0,0,1,0
0.551859546,0,0,1,0
0.363789484,0,0,1,0
0.615607468,0,0,1,0
0.646734867,0,0,1,0
0.488621636,0,0,1,0
0.52592502,0,0,1,0
1.152284666,0,0,1,0
1.388458154,0,0,1,0
0.754755683,0,0,1,0
0.614320224,0,0,1,0
0.621318186,0,0,1,0
0.790426377,0,0,1,0
0.687794016,0,0,1,0
0.490172008,0,0,1,0
0.414537293,0,0,1,0
0.908883894,0,0,1,0
0.683371187,0,0,1,0
0.520283386,0,0,1,0
0.156205683,0,0,1,0
0.521915282,0,0,1,0
0.707876692,0,0,1,0
0.570889951,0,0,1,0
0.23772208,0,0,1,0
0.433420925,0,0,1,0
1.016738075,0,0,1,0
0.302692083,0,0,1,0
0.385416269,0,0,1,0
0.524013457,0,0,1,0
0.24418493,0,0,1,0
0.46355454,0,0,1,0
0.373334454,0,0,1,0
0.220829966,0,0,1,0
0.20782822,0,0,1,0
0.432432767,0,0,1,0
0.315908063,0,0,1,0
0.252473771,0,0,1,0
0.184562178,0,0,1,0
0.223842603,0,0,1,0
0.218246716,0,0,1,0
0.074624689,0,0,1,0
0.167805474,0,0,1,0
0.338573696,0,0,1,0
0.330799857,0,0,1,0
0.493798545,0,0,1,0
0.246186329,0,0,1,0
0.116102664,0,0,1,0
0.222629652,0,0,1,0
0.259775061,0,0,1,0
0.129332501,0,0,1,0
0.13714185,0,0,1,0
0.104318337,0,0,1,0
0.106605523,0,0,1,0
0.084745077,0,0,1,0
0.211844131,0,0,1,0
0.306483398,0,0,1,0
0.235497542,0,0,1,0
0.128020401,0,0,1,0
0.029824641,0,0,1,0
0.055571036,0,0,1,0
0.145818322,0,0,1,0
0.137715785,0,0,1,0
0.204113105,0,0,1,0
0.219768409,0,0,1,0
0.175441869,0,0,1,0
0.122995918,0,0,1,0
0.221992274,0,0,1,0
0.157365711,0,0,1,0
0.138098449,0,0,1,0
0.238737635,0,0,1,0
0.106421323,0,0,1,0
0.134446005,0,0,1,0
0.105361145,0,0,1,0
0.102715807,0,0,1,0
0.120081531,0,0,1,0
0.058382152,0,0,1,0
0.058562391,0,0,1,0
0.102569284,0,0,1,0
0.079987167,0,0,1,0
0.110994763,0,0,1,0
0.08593138,0,0,1,0
0.140332448,0,0,1,0
0.11670372,0,0,1,0
0.161273902,0,0,1,0
0.108883891,0,0,1,0
0.105084127,0,0,1,0
0.128671885,0,0,1,0
0.04930578,0,0,1,0
0.062952221,0,0,1,0
0.110776593,0,0,1,0
0.214122565,0,0,1,0
0.156624732,0,0,1,0
0.163479564,0,0,1,0
0.141025195,0,0,1,0
0.096941171,0,0,1,0
0.187403961,0,0,1,0
0.193687126,0,0,1,0
0.142560653,0,0,1,0
0.168918479,0,0,1,0
0.074984893,0,0,1,0
0.124860677,0,0,1,0
0.092945067,0,0,1,0
0.096675767,0,0,1,0
0.068908502,0,0,1,0
0.068249342,0,0,1,0
0.038489457,0,1,0,0
0.058692247,0,1,0,0
0.126157186,0,1,0,0
0.087267618,0,1,0,0
0.033929789,0,1,0,0
0.030258606,0,1,0,0
0.029966892,0,1,0,0
0.049323393,0,1,0,0
0.022245838,0,1,0,0
0.042301386,0,1,0,0
0.046465243,0,1,0,0
0.053485313,0,1,0,0
0.046599266,0,1,0,0
0.021307756,0,1,0,0
0.003833244,0,1,0,0
0.037741625,0,1,0,0
0.023313089,0,1,0,0
0.027299646,0,1,0,0
0.035609208,0,1,0,0
0.0182004,0,1,0,0
0.034089217,0,1,0,0
0.048070759,0,1,0,0
0.063316031,0,1,0,0
0.076300207,0,1,0,0
0.02689739,0,1,0,0
0.076821702,0,1,0,0
0.079295642,0,1,0,0
0.075392632,0,1,0,0
0.08723292,0,1,0,0
0.048316019,0,1,0,0
0.110366641,0,1,0,0
0.086331758,0,1,0,0
0.051807264,0,1,0,0
0.049445165,0,1,0,0
0.02067596,0,1,0,0
0.030958205,0,1,0,0
0.016253584,0,1,0,0
0.013296973,0,1,0,0
0.013488606,0,1,0,0
0.027326166,0,1,0,0
0.034592857,0,1,0,0
0.032760516,0,1,0,0
0.016202662,0,1,0,0
0.024108468,0,1,0,0
0.032615409,0,1,0,0
0.016038999,0,1,0,0
0.05807104,0,1,0,0
0.021722736,0,1,0,0
0.020058894,0,1,0,0
0.032254645,0,1,0,0
0.01359426,0,1,0,0
0.044698666,0,1,0,0
0.053510731,0,1,0,0
0.03643999,0,1,0,0
0.029397853,0,1,0,0
0.012345114,0,1,0,0
0.012131586,0,1,0,0
0.033183978,0,1,0,0
0.035230369,0,1,0,0
0.025832395,0,1,0,0
0.051411076,0,1,0,0
0.046928608,0,1,0,0
0.018183447,0,1,0,0
0.022711498,0,1,0,0
0.030929251,0,1,0,0
0.079278562,0,1,0,0
0.033740993,0,1,0,0
0.05930957,0,1,0,0
0.028626919,0,1,0,0
0.036363329,0,1,0,0
0.017521384,0,1,0,0
0.014849701,0,1,0,0
0.017802294,0,1,0,0
0.009296963,0,1,0,0
0.028931988,0,1,0,0
0.020978052,0,1,0,0
0.008751926,0,1,0,0
0.02066839,0,1,0,0
0.026277184,0,1,0,0
0.009640866,0,1,0,0
0.024927451,0,1,0,0
0.014371636,0,1,0,0
0.031038427,0,1,0,0
0.01513273,0,1,0,0
0.020838871,0,1,0,0
0.025258227,0,1,0,0
0.015385979,0,1,0,0
0.028293604,0,1,0,0
0.011470462,0,1,0,0
0.010361041,0,1,0,0
0.037775436,0,1,0,0
0.045111671,0,1,0,0
0.035831839,0,1,0,0
0.01771001,0,1,0,0
0.036184847,0,1,0,0
0.011489705,0,1,0,0
0.031722984,0,1,0,0
0.005192127,0,1,0,0
0.015077215,0,1,0,0
0.020055944,0,1,0,0
0.035646205,0,1,0,0
0.025363395,0,1,0,0
0.013782303,0,1,0,0
0.026094895,0,1,0,0
0.006117333,0,1,0,0
0.032415147,0,1,0,0
0.030545355,0,1,0,0
0.025029784,0,1,0,0
0.028633514,0,1,0,0
0.022653837,0,1,0,0
0.025743212,0,1,0,0
0.020796262,0,1,0,0
0.037397044,0,1,0,0
0.051630964,0,1,0,0
0.08536867,0,1,0,0
0.116756045,1,0,0,0
0.088834981,1,0,0,0
0.158282155,1,0,0,0
0.097128458,1,0,0,0
0.080664384,1,0,0,0
0.098354832,1,0,0,0
0.125952148,1,0,0,0
0.111122974,1,0,0,0
0.149320583,1,0,0,0
0.120977434,1,0,0,0
0.137173888,1,0,0,0
0.151777663,1,0,0,0
0.131138101,1,0,0,0
0.163191319,1,0,0,0
0.11824918,1,0,0,0
0.061384683,1,0,0,0
0.095632672,1,0,0,0
0.090052673,1,0,0,0
0.103611702,1,0,0,0
0.145778182,1,0,0,0
0.06268794,1,0,0,0
0.071938187,1,0,0,0
0.081826471,1,0,0,0
0.139049454,1,0,0,0
0.121966967,1,0,0,0
0.085506848,1,0,0,0
0.158715931,1,0,0,0
0.168330791,1,0,0,0
0.089506141,1,0,0,0
0.272570453,1,0,0,0
0.33743105,1,0,0,0
0.199684416,1,0,0,0
0.157591127,1,0,0,0
0.150286794,1,0,0,0
0.129554834,1,0,0,0
0.265266076,1,0,0,0
0.252292155,1,0,0,0
0.082292568,1,0,0,0
0.098816045,1,0,0,0
0.304734898,1,0,0,0
0.168605252,1,0,0,0
0.382560229,1,0,0,0
0.219642751,1,0,0,0
0.135039296,1,0,0,0
0.151801534,1,0,0,0
0.068833399,1,0,0,0
0.208431491,1,0,0,0
0.235019325,1,0,0,0
0.130146838,1,0,0,0
0.177892986,1,0,0,0
