timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1481988873.50,0.019528,0.154921,-0.534129,0.201995,0.153628,-0.482395,0.019293,-0.154302,-0.987835,-0.020086,-0.012949,0.003811,-15.648765,-26.420134,-24.740847,,,,,,
1481988873.55,0.035817,0.145381,-0.546754,-0.633669,0.367832,-0.090400,0.035431,-0.144870,-0.988816,0.007065,-0.043210,0.192872,-15.019506,-26.586008,-24.952267,,,,,,
1481988873.60,0.046538,0.115345,-0.550248,-0.485431,0.077468,-0.173910,0.046212,-0.115090,-0.992280,-0.035211,0.005517,-0.053802,-14.607199,-25.868954,-25.931522,,,,,,
1481988873.65,0.049337,0.102655,-0.554753,-0.184439,0.064474,-0.005406,0.049057,-0.102474,-0.993525,0.050461,-0.044987,0.137538,-14.391313,-25.588060,-26.327896,,,,,,
1481988873.69,0.049366,0.100096,-0.552812,0.117346,0.013244,0.026047,0.049099,-0.099929,-0.993782,-0.038845,-0.037522,0.147683,-14.403644,-25.450182,-26.454494,,,,,,
1481988873.74,0.045124,0.104516,-0.550306,-0.078623,-0.185198,0.137704,0.044863,-0.104326,-0.993531,-0.004000,-0.090391,0.243577,-14.463741,-25.561985,-26.313530,,,,,,
1481988873.79,0.033033,0.103360,-0.539057,-0.096605,-0.137059,0.238752,0.032851,-0.103176,-0.994120,-0.077666,-0.052052,-0.112050,-14.852395,-25.319145,-26.331808,,,,,,
1481988873.84,0.031650,0.119031,-0.530165,0.417379,0.000320,0.159600,0.031421,-0.118750,-0.992427,-0.062808,-0.029794,-0.089406,-15.391210,-25.545153,-25.798698,,,,,,
1481988873.89,0.031348,0.130980,-0.523362,0.167998,0.026844,0.134843,0.031074,-0.130606,-0.990947,-0.003547,-0.089228,-0.180180,-15.566999,-25.767660,-25.469847,,,,,,
1481988873.93,0.035003,0.135235,-0.512019,-0.058669,0.076706,0.290251,0.034677,-0.134823,-0.990263,0.098517,-0.025623,-0.237765,-15.714050,-25.732071,-25.415470,,,,,,
1481988873.98,0.026897,0.136069,-0.497546,0.235145,-0.116990,0.234599,0.026646,-0.135650,-0.990398,-0.072346,0.017013,-0.163105,-16.219267,-25.468374,-25.363640,,,,,,
1481988874.03,0.031345,0.146260,-0.492020,-0.093739,0.088729,0.072758,0.031005,-0.145739,-0.988837,0.018647,0.062838,0.063117,-16.318325,-25.611927,-25.154688,,,,,,
1481988874.08,0.033575,0.116795,-0.482491,-0.416481,0.140707,0.218554,0.033340,-0.116530,-0.992628,-0.000457,0.092634,-0.069140,-16.336969,-25.246410,-25.509590,,,,,,
1481988874.13,0.037967,0.103706,-0.478982,-0.215179,-0.028377,-0.046725,0.037754,-0.103521,-0.993910,-0.008717,0.081792,0.031096,-16.376999,-24.469204,-26.231066,,,,,,
1481988874.17,0.029756,0.102044,-0.482962,0.188086,-0.191743,-0.055710,0.029596,-0.101867,-0.994358,0.055288,-0.049927,0.214923,-16.465740,-24.339542,-26.296066,,,,,,
1481988874.22,0.024140,0.120249,-0.482764,0.305853,-0.130260,0.058114,0.023964,-0.119959,-0.992490,0.016823,-0.060552,0.396924,-16.622053,-24.795311,-25.766582,,,,,,
1481988874.27,0.016146,0.113510,-0.476803,-0.262310,-0.162056,0.198824,0.016042,-0.113267,-0.993435,0.034892,-0.104430,0.032696,-16.929964,-24.612452,-25.741417,,,,,,
1481988874.32,0.011216,0.128403,-0.467202,0.270404,-0.067403,0.167675,0.011123,-0.128051,-0.991705,-0.026596,-0.049394,-0.125467,-17.283491,-24.747549,-25.374331,,,,,,
1481988874.37,0.004954,0.145009,-0.467142,0.253249,-0.135244,-0.103830,0.004902,-0.144502,-0.989492,0.007854,-0.006240,-0.147089,-17.440779,-24.985968,-25.030733,,,,,,
1481988874.41,-0.002675,0.150789,-0.473176,0.121335,-0.158106,-0.151460,-0.002645,-0.150218,-0.988649,-0.014582,-0.084691,-0.236311,-17.511074,-25.340046,-24.622375,,,,,,
1481988874.46,-0.001465,0.150231,-0.481244,-0.357879,0.054536,-0.188719,-0.001449,-0.149667,-0.988735,-0.098878,-0.012824,-0.129856,-17.458866,-25.595810,-24.393841,,,,,,
1481988874.51,-0.001388,0.127242,-0.493846,-0.291539,-0.170215,-0.140333,-0.001377,-0.126899,-0.991915,0.014972,-0.059273,-0.320051,-17.053768,-25.223188,-25.059462,,,,,,
1481988874.56,0.000679,0.124900,-0.500181,-0.041363,0.175194,-0.183527,0.000673,-0.124576,-0.992210,-0.116488,0.010425,0.039237,-16.915466,-25.233683,-25.142498,,,,,,
1481988874.61,0.008566,0.111177,-0.507889,-0.416943,0.137199,-0.137828,0.008513,-0.110948,-0.993790,-0.054137,0.032961,0.114853,-16.533180,-25.070585,-25.556538,,,,,,
1481988874.65,0.006828,0.093298,-0.514664,-0.115831,0.030588,-0.203539,0.006798,-0.093163,-0.995628,-0.019844,0.021614,0.139533,-16.418900,-24.676765,-26.009497,,,,,,
1481988874.70,0.009117,0.090371,-0.526520,0.009224,-0.017579,-0.246973,0.009080,-0.090248,-0.995878,0.016006,-0.037666,0.175123,-16.190023,-24.731520,-26.100809,,,,,,
1481988874.75,0.013338,0.094539,-0.535749,-0.041531,0.099869,-0.128940,0.013278,-0.094399,-0.995446,-0.014224,-0.079216,0.267602,-15.886452,-24.976957,-26.053587,,,,,,
1481988874.80,0.015661,0.088132,-0.540508,-0.046708,0.056125,-0.074506,0.015600,-0.088018,-0.995997,-0.003301,-0.078577,0.027201,-15.646829,-24.990566,-26.185211,,,,,,
1481988874.85,0.020573,0.096727,-0.541479,0.362984,0.112631,0.028547,0.020475,-0.096576,-0.995115,-0.017851,-0.042127,-0.179537,-15.443153,-25.153107,-26.150469,,,,,,
1481988874.89,0.025148,0.115843,-0.540307,0.278214,0.104928,0.023602,0.024976,-0.115584,-0.992984,-0.038374,-0.001618,-0.102292,-15.361459,-25.634888,-25.727324,,,,,,
1481988874.94,0.033915,0.126851,-0.536215,0.048802,0.260130,0.183366,0.033636,-0.126511,-0.991395,0.040843,-0.014221,-0.132522,-15.236094,-25.891218,-25.544533,,,,,,
1481988874.99,0.030847,0.113181,-0.525898,-0.171730,-0.181859,0.082207,0.030645,-0.112939,-0.993129,-0.075658,0.112253,-0.381901,-15.487892,-25.402863,-25.881203,,,,,,
1481988875.04,0.033361,0.127696,-0.530614,0.192744,0.178874,-0.121343,0.033083,-0.127349,-0.991306,0.064207,0.059906,0.102680,-15.529037,-25.576954,-25.684341,,,,,,
1481988875.09,0.052557,0.097308,-0.530436,-0.684652,-0.105613,0.094053,0.052284,-0.097154,-0.993895,0.043846,0.030321,-0.158571,-14.723695,-25.494276,-26.234928,,,,,,
1481988875.13,0.049701,0.082103,-0.527084,-0.242963,-0.064566,0.046327,0.049513,-0.082010,-0.995401,0.030703,0.023371,0.069192,-14.952977,-24.628777,-26.923018,,,,,,
1481988875.18,0.041947,0.070578,-0.526897,-0.128612,-0.181379,-0.068875,0.041831,-0.070519,-0.996633,-0.021521,0.012993,0.105291,-15.151868,-24.296906,-27.112694,,,,,,
1481988875.23,0.038538,0.081307,-0.534971,0.408093,0.016623,-0.225625,0.038401,-0.081217,-0.995956,-0.067317,-0.059759,0.346832,-15.123157,-24.620178,-26.835684,,,,,,
1481988875.28,0.039503,0.090331,-0.545514,-0.088652,-0.033762,-0.139868,0.039332,-0.090208,-0.995146,0.032904,-0.129198,0.380873,-14.850856,-25.101358,-26.540359,,,,,,
1481988875.33,0.044750,0.112936,-0.548435,0.124305,-0.090601,0.019114,0.044450,-0.112696,-0.992635,0.046416,-0.134115,-0.054973,-14.641909,-25.710056,-26.069607,,,,,,
1481988875.37,0.039982,0.124051,-0.545870,0.268763,-0.098113,0.065529,0.039664,-0.123733,-0.991523,0.021676,-0.056947,-0.181009,-14.762392,-25.844534,-25.867912,,,,,,
1481988875.42,0.031830,0.140510,-0.546877,0.377223,-0.227962,-0.110928,0.031511,-0.140048,-0.989643,-0.019258,-0.036282,-0.206371,-14.972529,-26.169109,-25.416883,,,,,,
1481988875.47,0.037641,0.157745,-0.552932,-0.160230,0.074274,0.002564,0.037165,-0.157091,-0.986885,0.068548,-0.074415,-0.060708,-14.793881,-26.927486,-24.719799,,,,,,
1481988875.52,0.035550,0.139188,-0.548493,-0.085151,-0.025652,-0.002702,0.035198,-0.138739,-0.989703,-0.164868,0.056387,-0.376584,-14.916052,-26.394899,-25.215818,,,,,,
1481988875.57,0.046061,0.150121,-0.552777,0.095379,0.366602,-0.104244,0.045527,-0.149558,-0.987704,-0.185831,0.072776,0.103885,-14.633509,-26.697788,-25.062031,,,,,,
1481988875.61,0.058362,0.137053,-0.554986,-0.459445,0.169189,-0.061625,0.057781,-0.136625,-0.988936,-0.083905,0.063596,0.053359,-14.221621,-26.490063,-25.515467,,,,,,
1481988875.66,0.058950,0.109823,-0.558347,-0.225318,0.045275,-0.203486,0.058561,-0.109603,-0.992249,-0.052152,0.072676,-0.058929,-14.091034,-25.817726,-26.266037,,,,,,
1481988875.71,0.054656,0.115066,-0.566635,0.404596,-0.211311,-0.105274,0.054268,-0.114812,-0.991904,-0.000175,-0.046107,0.192847,-13.944933,-25.853300,-26.308981,,,,,,
1481988875.76,0.056672,0.138582,-0.572453,0.361584,0.090572,-0.114585,0.056099,-0.138139,-0.988823,-0.073021,-0.054855,0.397789,-13.952699,-26.461193,-25.693275,,,,,,
1481988875.81,0.061980,0.138998,-0.570455,-0.111234,0.070763,0.154899,0.061343,-0.138551,-0.988454,-0.012714,-0.087233,0.066060,-13.735954,-26.743839,-25.516811,,,,,,
1481988875.85,0.054322,0.154198,-0.556847,0.192122,0.267194,0.287654,0.053651,-0.153587,-0.986677,-0.080888,-0.046226,0.007262,-14.270270,-26.877026,-25.079908,,,,,,
1481988875.90,0.059645,0.160020,-0.540541,0.130834,0.072386,0.402461,0.058848,-0.159338,-0.985469,-0.091777,0.007269,-0.224569,-13.850022,-23.720528,-34.480091,,,,,,
1481988875.95,0.060293,0.166664,-0.525972,-0.019311,-0.002110,0.284279,0.059422,-0.165894,-0.984352,-0.119618,-0.020126,-0.187859,-14.097102,-23.731766,-34.372055,,,,,,
1481988876.00,0.051224,0.145668,-0.509959,-0.476633,-0.323921,0.337119,0.050659,-0.145154,-0.988111,-0.017731,0.058743,-0.476092,-14.353454,-23.264626,-34.584660,,,,,,
1481988876.05,0.044969,0.149865,-0.499842,0.372853,0.131800,0.127190,0.044450,-0.149305,-0.987792,-0.055070,0.073972,-0.255464,-15.072666,-22.528849,-34.765339,,,,,,
1481988876.09,0.037194,0.147153,-0.496078,-0.414343,-0.372130,0.130753,0.036784,-0.146622,-0.988508,0.086660,0.049240,-0.125032,-15.152914,-22.851646,-34.518902,,,,,,
1481988876.14,0.030434,0.135563,-0.487226,-0.243423,0.156597,0.141837,0.030151,-0.135148,-0.990367,0.029679,0.082139,0.083949,-15.819231,-22.077717,-34.723042,,,,,,
1481988876.19,0.035692,0.133775,-0.497148,0.357105,0.012516,-0.635193,0.035366,-0.133376,-0.990434,-0.130443,-0.019456,0.146776,-15.529114,-22.005367,-34.899479,,,,,,
1481988876.24,0.044891,0.152519,-0.525926,0.367451,0.021488,-0.469254,0.044355,-0.151928,-0.987396,0.035845,-0.034717,0.337524,-14.709050,-23.126093,-34.528114,,,,,,
1481988876.29,0.047564,0.159395,-0.539422,-0.014636,0.043081,-0.155333,0.046943,-0.158721,-0.986207,0.038537,-0.102571,0.309205,-14.349838,-23.667034,-34.312050,,,,,,
1481988876.33,0.049191,0.152970,-0.543602,-0.112209,-0.012038,-0.076846,0.048597,-0.152374,-0.987127,-0.016111,-0.090286,0.093756,-16.390217,-15.876686,-35.143414,,,,,,
1481988876.38,0.044312,0.152458,-0.542284,0.118793,-0.068166,0.137252,0.043783,-0.151869,-0.987430,-0.013541,-0.085818,-0.167294,-16.426905,-15.757497,-35.179909,,,,,,
1481988876.43,0.040363,0.165864,-0.540512,0.081448,-0.161460,-0.078517,0.039798,-0.165104,-0.985473,-0.028369,0.021565,-0.059525,-16.641193,-16.002958,-34.967754,,,,,,
1481988876.48,0.036670,0.153033,-0.544492,-0.435519,0.107057,-0.074650,0.036233,-0.152436,-0.987649,0.005606,-0.059081,-0.182975,-16.816454,-15.895039,-34.933113,,,,,,
1481988876.53,0.039293,0.125448,-0.545888,-0.408420,-0.114435,-0.157000,0.038974,-0.125119,-0.991376,-0.088687,0.015836,-0.413379,-16.658216,-14.955591,-35.420361,,,,,,
1481988876.57,0.044824,0.131671,-0.560951,0.277374,0.325550,-0.302262,0.044421,-0.131291,-0.990348,-0.103274,-0.000408,0.069892,-16.404095,-15.297946,-35.392746,,,,,,
1481988876.62,0.062382,0.123661,-0.570654,-0.527804,0.332218,-0.170868,0.061865,-0.123346,-0.990434,-0.140402,-0.004340,0.151749,-15.660467,-15.356882,-35.702713,,,,,,
1481988876.67,0.070376,0.099941,-0.574423,-0.284332,0.047699,-0.101500,0.069967,-0.099775,-0.992547,-0.048315,0.005674,-0.002555,-15.324532,-14.781704,-36.089169,,,,,,
1481988876.72,0.073897,0.094893,-0.576292,-0.112797,0.111227,-0.014824,0.073498,-0.094751,-0.992784,-0.027416,0.011956,0.228517,-15.154165,-14.426859,-36.304062,,,,,,
1481988876.77,0.078276,0.089306,-0.575144,-0.033052,0.037702,0.031487,0.077884,-0.089187,-0.992965,-0.080478,-0.045029,0.159210,-14.962762,-14.218156,-36.465431,,,,,,
1481988876.81,0.075687,0.091546,-0.574884,0.004826,-0.164806,0.027156,0.075298,-0.091418,-0.992962,-0.037899,-0.065259,0.158031,-14.990552,-14.223473,-36.451942,,,,,,
1481988876.86,0.056173,0.099858,-0.566672,0.115996,-0.069769,0.218017,0.055864,-0.099692,-0.993449,-0.036333,-0.044122,-0.088979,-15.400404,-14.074905,-36.338581,,,,,,
1481988876.91,0.054535,0.117546,-0.557740,0.409298,-0.129232,0.205077,0.054132,-0.117276,-0.991623,-0.018823,-0.002750,-0.179840,-15.954697,-14.768259,-35.820583,,,,,,
1481988876.96,0.049073,0.127136,-0.543421,-0.041129,0.045946,0.404766,0.048657,-0.126794,-0.990735,-0.015515,-0.059577,-0.121951,-16.323008,-14.949929,-35.578465,,,,,,
1481988877.01,0.051942,0.123059,-0.523673,-0.177614,-0.113598,0.333758,0.051526,-0.122749,-0.991099,-0.039823,0.067664,-0.352315,-16.340698,-14.649382,-35.695168,,,,,,
1481988877.05,0.041436,0.127369,-0.513715,0.337415,-0.079756,0.096190,0.041088,-0.127025,-0.991048,-0.146328,0.057445,-0.130839,-15.033162,-25.104567,-40.115490,,,,,,
1481988877.10,0.044619,0.129746,-0.512952,-0.384676,0.060115,0.023726,0.044229,-0.129383,-0.990608,0.065893,0.067249,0.003257,-15.189296,-25.528008,-39.788113,,,,,,
1481988877.15,0.042791,0.102263,-0.504519,-0.326217,-0.016917,0.087166,0.042555,-0.102085,-0.993865,0.006518,0.078632,-0.145478,-15.321033,-24.209633,-40.554253,,,,,,
1481988877.20,0.044805,0.102582,-0.505644,0.068332,0.086578,-0.036107,0.044555,-0.102402,-0.993745,0.063920,-0.005630,0.231919,-15.255567,-24.145987,-40.616829,,,,,,
1481988877.25,0.050968,0.098010,-0.501822,-0.070653,0.031645,0.091033,0.050701,-0.097853,-0.993909,-0.114224,0.012877,0.136899,-15.046947,-23.938822,-40.816784,,,,,,
1481988877.29,0.053450,0.111727,-0.506271,0.383389,0.015194,-0.150367,0.053091,-0.111494,-0.992346,-0.099982,-0.004762,0.296621,-14.902879,-24.443283,-40.569916,,,,,,
1481988877.34,0.062764,0.134716,-0.513300,-0.224177,-0.035378,-0.054995,0.062155,-0.134309,-0.988988,0.030893,-0.056395,0.097646,-14.882324,-24.831669,-40.340950,,,,,,
1481988877.39,0.053107,0.132683,-0.513189,0.410783,-0.173131,-0.017584,0.052615,-0.132294,-0.989813,-0.032382,-0.033019,-0.272379,-14.613379,-25.333763,-40.126518,,,,,,
1481988877.44,0.044140,0.158462,-0.519232,0.187977,-0.239937,-0.077137,0.043573,-0.157800,-0.986509,0.082892,-0.058783,-0.029329,-14.929193,-26.227848,-39.429771,,,,,,
1481988877.49,0.034948,0.159280,-0.521269,0.106205,0.014930,-0.048440,0.034499,-0.158608,-0.986739,-0.038466,-0.058479,-0.185747,-15.379653,-26.619865,-38.991497,,,,,,
1481988877.53,0.039326,0.152504,-0.525147,-0.302278,0.049331,-0.182026,0.038860,-0.151914,-0.987630,-0.151928,0.100324,-0.303737,-15.149740,-26.497429,-39.164516,,,,,,
1481988877.58,0.046276,0.153172,-0.539478,0.088092,0.362329,-0.308634,0.045718,-0.152574,-0.987234,-0.166491,0.023713,0.097219,-14.671089,-26.665890,-39.232349,,,,,,
1481988877.63,0.073344,0.142172,-0.552157,-0.450074,0.470974,-0.238761,0.072539,-0.141693,-0.987249,-0.100768,0.066818,-0.087610,-13.337595,-26.565153,-39.772964,,,,,,
1481988877.68,0.080730,0.122151,-0.559345,-0.130197,-0.008011,-0.150160,0.080042,-0.121848,-0.989316,-0.038767,0.041754,0.040494,-12.822367,-26.004368,-40.309395,,,,,,
1481988877.73,0.081703,0.122515,-0.566856,-0.047627,-0.041304,-0.184718,0.081000,-0.122209,-0.989194,-0.052009,0.042451,0.202603,-8.242622,-27.467386,-39.793911,,,,,,
1481988877.77,0.077481,0.129454,-0.575516,0.379793,-0.050245,-0.105648,0.076756,-0.129093,-0.988657,-0.046452,-0.056286,0.333765,-8.156729,-27.573013,-39.738525,,,,,,
1481988877.82,0.073739,0.137078,-0.574770,-0.108893,-0.095126,0.107575,0.072981,-0.136649,-0.987927,-0.101561,-0.048348,0.234265,-8.290836,-28.183210,-39.280052,,,,,,
1481988877.87,0.052186,0.141971,-0.568172,0.140642,-0.132610,0.116923,0.051637,-0.141494,-0.988591,-0.069216,-0.047593,-0.055049,-9.282068,-28.246933,-39.011635,,,,,,
1481988877.92,0.050227,0.156093,-0.560474,0.296775,0.064126,0.232053,0.049596,-0.155460,-0.986596,-0.020909,-0.006222,-0.104560,-9.573841,-28.674278,-38.627464,,,,,,
1481988877.97,0.048789,0.167006,-0.549539,0.182325,0.035046,0.186646,0.048091,-0.166231,-0.984913,-0.068782,-0.040205,-0.114162,-9.888895,-28.984154,-38.315559,,,,,,
1481988878.01,0.054873,0.163950,-0.537607,-0.513242,0.064883,0.337051,0.054110,-0.163216,-0.985105,0.101041,0.062005,-0.227480,-9.889524,-29.078316,-38.243988,,,,,,
1481988878.06,0.045613,0.147036,-0.518468,0.217487,-0.075441,0.186732,0.045105,-0.146506,-0.988181,-0.165665,0.114127,-0.155908,-10.390048,-27.984390,-38.921387,,,,,,
1481988878.11,0.047155,0.151029,-0.518702,-0.384041,-0.058519,0.006239,0.046601,-0.150456,-0.987518,0.052185,0.042698,0.085189,-10.617992,-28.115244,-38.765255,,,,,,
1481988878.16,0.045565,0.116901,-0.508824,-0.494582,0.172637,0.289426,0.045239,-0.116635,-0.992144,0.011249,0.062771,-0.050413,-10.861002,-26.711447,-39.679852,,,,,,
1481988878.21,0.054143,0.103392,-0.499979,-0.173820,0.145376,0.018411,0.053828,-0.103208,-0.993202,-0.018168,0.059278,0.098442,-10.725197,-25.983667,-40.196678,,,,,,
1481988878.25,0.051925,0.097052,-0.499184,-0.144725,-0.155313,0.065201,0.051657,-0.096900,-0.993953,0.058938,-0.010492,0.221782,-10.752117,-25.718529,-40.359665,,,,,,
1481988878.30,0.049445,0.104181,-0.500096,0.332192,0.015389,-0.095504,0.049157,-0.103992,-0.993363,-0.038461,-0.046948,0.316040,-10.900437,-25.901325,-40.202679,,,,,,
1481988878.35,0.048536,0.107108,-0.499643,-0.231630,0.018251,0.155729,0.048239,-0.106903,-0.993098,-0.000647,-0.065963,-0.030705,-10.857743,-26.229845,-40.000725,,,,,,
1481988878.40,0.043334,0.108562,-0.493487,0.310355,-0.094010,0.072586,0.043065,-0.108349,-0.993180,-0.049306,-0.049640,-0.169708,-11.124963,-25.918549,-40.130009,,,,,,
1481988878.45,0.042741,0.126220,-0.492611,0.282995,0.010576,0.013452,0.042388,-0.125885,-0.991139,-0.037429,0.015915,-0.270519,-11.339642,-26.688864,-39.560974,,,,,,
1481988878.49,0.033467,0.133810,-0.497981,0.197236,-0.299177,-0.156176,0.033161,-0.133411,-0.990506,0.003872,-0.062100,-0.189884,-11.556242,-27.061037,-39.244202,,,,,,
1481988878.54,0.034310,0.131201,-0.497667,-0.269538,0.013074,0.011776,0.034009,-0.130825,-0.990822,-0.178448,0.092678,-0.395653,-11.568598,-27.063782,-39.238667,,,,,,
1481988878.59,0.010188,0.126430,-0.505860,0.386736,0.084534,-0.316541,0.010106,-0.126093,-0.991967,-0.091573,0.026606,-0.058723,-11.426508,-27.184095,-39.197109,,,,,,
1481988878.64,0.022127,0.130492,-0.514885,-0.241287,0.340975,-0.057282,0.021937,-0.130122,-0.991255,-0.073267,0.051600,0.144087,-11.978614,-27.277048,-38.967026,,,,,,
1481988878.69,0.033947,0.105562,-0.518264,-0.692816,0.077900,-0.184135,0.033751,-0.105366,-0.993861,-0.048888,0.071537,0.040461,-11.317726,-26.783234,-39.503433,,,,,,
1481988878.73,0.017709,0.081106,-0.525154,-0.162741,-0.004572,-0.151615,0.017650,-0.081017,-0.996556,0.016728,-0.020698,0.126668,-11.041144,-25.687332,-40.301460,,,,,,
1481988878.78,0.020440,0.086919,-0.533519,0.184094,0.036062,-0.187344,0.020362,-0.086809,-0.996017,-0.026847,-0.053556,0.327895,-11.336111,-25.656265,-40.239311,,,,,,
1481988878.83,0.017985,0.088988,-0.540213,-0.077185,-0.066330,-0.028394,0.017913,-0.088870,-0.995882,0.023606,-0.097211,0.218645,-11.243784,-25.884863,-40.118629,,,,,,
1481988878.88,0.016111,0.085585,-0.534431,-0.016256,-0.032746,0.234310,0.016051,-0.085480,-0.996211,-0.004821,-0.073684,-0.011190,-11.416890,-25.682499,-40.199718,,,,,,
1481988878.93,0.014926,0.087605,-0.523057,0.216017,-0.046737,0.185793,0.014868,-0.087493,-0.996054,-0.049353,-0.032349,-0.280572,-11.719983,-25.572325,-40.182728,,,,,,
1481988878.97,0.011598,0.101151,-0.514353,0.137085,0.028891,0.222516,0.011539,-0.100978,-0.994822,-0.029788,-0.023686,-0.164709,-11.972907,-25.908112,-39.892014,,,,,,
1481988879.02,0.014676,0.103132,-0.504529,-0.078486,0.069763,0.165982,0.014597,-0.102949,-0.994579,0.025411,0.029783,-0.345798,-12.155651,-26.052069,-39.742714,,,,,,
1481988879.07,0.008437,0.108197,-0.497553,0.477194,-0.059615,0.094789,0.008387,-0.107986,-0.994117,-0.072672,0.043823,-0.145577,-14.186859,-17.812271,-30.165516,,,,,,
1481988879.12,0.035676,0.098147,-0.498161,-0.333743,0.034075,0.052708,0.035497,-0.097989,-0.994554,0.107142,0.077710,-0.135954,-14.138013,-18.321495,-29.882132,,,,,,
1481988879.17,0.028836,0.075350,-0.492105,-0.111513,-0.084157,0.060171,0.028750,-0.075279,-0.996748,-0.003558,0.084602,-0.215990,-13.754833,-16.944521,-30.857580,,,,,,
1481988879.21,0.023931,0.077131,-0.495407,-0.039458,-0.170197,-0.089565,0.023858,-0.077054,-0.996741,0.076377,-0.021136,0.239646,-13.858121,-17.023972,-30.767502,,,,,,
1481988879.26,0.016926,0.076674,-0.496191,0.150744,-0.100803,0.002874,0.016876,-0.076599,-0.996919,-0.019455,-0.054062,0.275163,-14.064687,-16.997211,-30.688461,,,,,,
1481988879.31,0.015971,0.089922,-0.499415,0.249359,0.032977,-0.068772,0.015906,-0.089801,-0.995833,0.044610,-0.088345,0.387923,-14.103733,-17.254921,-30.526295,,,,,,
1481988879.36,0.015382,0.089882,-0.499142,-0.012814,-0.080065,0.026445,0.015320,-0.089761,-0.995845,0.033615,-0.106421,0.040615,-14.046815,-17.517311,-30.402847,,,,,,
1481988879.41,0.023163,0.123540,-0.499530,0.555798,-0.023442,0.078150,0.022984,-0.123226,-0.992112,0.006572,-0.115452,-0.020110,-14.148513,-17.592020,-30.312420,,,,,,
1481988879.45,0.026217,0.146916,-0.496812,0.288894,0.045635,0.047390,0.025932,-0.146388,-0.988887,-0.012565,-0.064245,-0.077061,-13.822504,-19.081930,-29.552000,,,,,,
1481988879.50,0.023707,0.148762,-0.497369,0.034985,-0.006285,-0.033518,0.023443,-0.148214,-0.988677,-0.022512,-0.098887,-0.187913,-13.889358,-19.177803,-29.458445,,,,,,
1481988879.55,0.027421,0.136100,-0.491928,-0.625031,0.112519,0.199091,0.027164,-0.135680,-0.990380,-0.108005,0.052992,-0.249793,-13.847920,-18.850527,-29.688297,,,,,,
1481988879.60,0.032714,0.123251,-0.495391,0.138597,0.100470,-0.336205,0.032461,-0.122939,-0.991883,-0.234548,0.106230,-0.093581,-13.683256,-18.361433,-30.068729,,,,,,
1481988879.65,0.041052,0.118399,-0.513955,-0.324076,0.079170,-0.338869,0.040754,-0.118123,-0.992162,-0.137616,0.040547,-0.008936,-13.322330,-18.583458,-30.094398,,,,,,
1481988879.69,0.039785,0.097377,-0.529144,-0.335918,-0.183404,-0.350737,0.039586,-0.097223,-0.994475,-0.057454,0.009714,0.019194,-12.944569,-18.290638,-30.436705,,,,,,
1481988879.74,0.034269,0.097576,-0.546354,0.208675,-0.080666,-0.304920,0.034099,-0.097422,-0.994659,0.056981,-0.039694,0.298965,-12.878541,-18.154205,-30.546200,,,,,,
1481988879.79,0.028960,0.101468,-0.552358,0.013628,-0.100790,0.035795,0.028807,-0.101294,-0.994439,-0.023466,-0.083215,0.336450,-12.861801,-18.563282,-30.306450,,,,,,
1481988879.84,0.026677,0.102021,-0.550489,-0.056263,-0.052908,0.024390,0.026535,-0.101844,-0.994446,-0.054047,-0.083855,0.263917,-12.968829,-18.564730,-30.259914,,,,,,
1481988879.89,0.022729,0.093893,-0.544775,-0.128416,-0.040907,0.223824,0.022627,-0.093755,-0.995338,-0.055555,-0.058360,-0.074684,-13.154995,-18.268147,-30.359896,,,,,,
1481988879.93,0.026024,0.099707,-0.534558,0.270979,0.076993,0.122091,0.025892,-0.099542,-0.994696,-0.075681,0.015359,-0.232751,-13.242112,-18.229090,-30.345495,,,,,,
1481988879.98,0.027297,0.110216,-0.528214,0.094690,0.130397,0.181775,0.027128,-0.109993,-0.993562,-0.025877,-0.084328,-0.170012,-13.290943,-18.439472,-30.196671,,,,,,
1481988880.03,0.031875,0.103675,-0.514110,-0.408409,-0.027939,0.335521,0.031698,-0.103489,-0.994125,-0.005606,0.032688,-0.296463,-13.285537,-18.382154,-30.233976,,,,,,
1481988880.08,0.021860,0.088316,-0.503555,0.028531,-0.131285,0.061033,0.021773,-0.088201,-0.995865,-0.059859,0.016928,-0.249283,-13.651054,-17.612207,-30.528038,,,,,,
1481988880.13,0.026058,0.094261,-0.499052,-0.269465,0.081531,0.193682,0.025939,-0.094121,-0.995223,0.083283,0.034963,0.055144,-13.761929,-17.653584,-30.454271,,,,,,
1481988880.17,0.031125,0.066685,-0.489140,-0.176860,0.088323,0.113063,0.031050,-0.066636,-0.997294,-0.006682,0.054429,0.015071,-13.746538,-16.651405,-31.020409,,,,,,
1481988880.22,0.034674,0.062257,-0.486446,-0.203916,-0.019079,0.083804,0.034599,-0.062217,-0.997463,0.044014,0.012199,0.162120,-13.657643,-16.478596,-31.151678,,,,,,
