timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1482102451.29,0.004614,0.265425,-0.218837,0.003402,-0.003674,0.003569,0.004452,-0.262319,-0.964971,-0.001294,-0.007181,-0.010142,25.205288,16.825546,-40.732777,,,,,,
1482102451.38,0.003606,0.265346,-0.218423,-0.000417,-0.009633,0.003611,0.003479,-0.262244,-0.964995,0.000259,-0.003931,-0.025361,25.188047,16.799860,-40.754036,,,,,,
1482102451.47,0.004051,0.263577,-0.217941,-0.002846,0.029239,-0.025430,0.003911,-0.260535,-0.965456,-0.002264,-0.008721,-0.026884,25.211424,16.838919,-40.723454,,,,,,
1482102451.56,0.004918,0.263783,-0.218504,0.005729,0.019444,-0.007466,0.004748,-0.260734,-0.965399,0.000974,-0.005974,-0.014627,25.233297,16.872955,-40.695805,,,,,,
1482102451.65,0.005106,0.263526,-0.218014,0.008200,-0.007272,0.008277,0.004930,-0.260487,-0.965465,-0.005006,-0.008236,-0.026372,25.274927,16.874752,-40.669216,,,,,,
1482102451.74,0.004279,0.263920,-0.218220,0.005769,-0.016889,0.001115,0.004131,-0.260867,-0.965366,0.002842,-0.008023,-0.017376,25.222992,16.866793,-40.704750,,,,,,
1482102451.83,0.003446,0.264338,-0.217494,-0.003096,0.004919,0.017973,0.003327,-0.261271,-0.965260,-0.007294,-0.005209,-0.019909,25.215042,16.833796,-40.723328,,,,,,
1482102451.92,0.002791,0.264434,-0.217244,0.014514,-0.001172,-0.007507,0.002694,-0.261363,-0.965237,0.009681,-0.009847,-0.015308,25.189945,16.821342,-40.744003,,,,,,
1482102452.01,0.002614,0.265239,-0.216844,-0.025542,0.016058,0.013365,0.002523,-0.262140,-0.965027,-0.006139,0.001947,-0.010758,25.172041,16.766794,-40.777538,,,,,,
1482102452.10,0.003088,0.262890,-0.216198,-0.004190,0.009933,-0.012162,0.002981,-0.259873,-0.965638,0.003977,-0.009277,-0.024489,25.224947,16.847040,-40.711716,,,,,,
1482102452.19,0.004811,0.263164,-0.216745,-0.009303,-0.004636,0.019247,0.004645,-0.260137,-0.965561,0.007165,-0.006938,-0.003891,25.279266,16.857147,-40.673820,,,,,,
1482102452.28,0.003473,0.262021,-0.215837,-0.010460,0.005140,-0.002450,0.003355,-0.259034,-0.965863,-0.000974,0.002320,0.004345,25.249296,16.871342,-40.686554,,,,,,
1482102452.38,0.003567,0.262202,-0.216330,0.009573,-0.002239,-0.012309,0.003445,-0.259208,-0.965815,0.005832,-0.003457,-0.004110,25.234631,16.875557,-40.693901,,,,,,
1482102452.47,0.002385,0.261934,-0.215613,0.003302,-0.009485,-0.002569,0.002303,-0.258949,-0.965888,-0.001754,0.006615,-0.001504,25.225243,16.862629,-40.705078,,,,,,
1482102452.56,0.001177,0.262551,-0.216318,-0.001598,-0.045740,-0.002360,0.001137,-0.259545,-0.965730,0.008080,0.001488,0.015749,25.169292,16.876110,-40.734116,,,,,,
1482102452.65,0.001461,0.262023,-0.216185,0.000751,-0.009486,0.010682,0.001411,-0.259035,-0.965867,0.012337,0.003511,0.016145,25.146017,16.890385,-40.742577,,,,,,
1482102452.74,0.000752,0.261087,-0.215436,-0.010462,-0.003307,0.007160,0.000727,-0.258131,-0.966110,0.004263,0.005720,0.023559,25.149780,16.898685,-40.736809,,,,,,
1482102452.83,0.002265,0.260790,-0.216022,-0.014163,-0.025067,0.008510,0.002188,-0.257844,-0.966184,0.011896,0.008821,0.023862,25.187960,16.920074,-40.704330,,,,,,
1482102452.92,0.002321,0.259466,-0.215392,-0.007991,0.018488,0.004597,0.002244,-0.256565,-0.966524,0.001052,0.006153,0.040972,25.203354,16.974846,-40.671982,,,,,,
1482102453.01,0.002855,0.259426,-0.216478,0.014593,-0.049518,0.007046,0.002760,-0.256526,-0.966534,0.014757,0.016352,0.031872,25.211599,16.993526,-40.659069,,,,,,
1482102453.10,0.003325,0.257926,-0.215936,-0.007939,0.007615,0.001013,0.003215,-0.255075,-0.966916,0.000218,0.015741,0.027356,25.217030,17.012901,-40.647598,,,,,,
1482102453.19,0.004335,0.258071,-0.216958,0.000922,-0.023894,-0.010986,0.004191,-0.255216,-0.966875,0.010198,0.004499,0.027971,25.245039,17.065552,-40.608124,,,,,,
1482102453.28,0.004237,0.256846,-0.216665,-0.017950,0.012548,0.007107,0.004098,-0.254031,-0.967187,0.000724,0.018054,0.040445,25.236919,17.078697,-40.607643,,,,,,
1482102453.37,0.004815,0.256550,-0.216295,0.002067,0.019690,-0.007615,0.004657,-0.253745,-0.967260,0.006558,0.015204,0.049352,25.274202,17.102013,-40.574631,,,,,,
1482102453.46,0.005736,0.255427,-0.216152,-0.019216,0.057435,-0.005150,0.005550,-0.252659,-0.967540,-0.008220,0.008915,0.042033,25.316603,17.139153,-40.532501,,,,,,
1482102453.55,0.007418,0.254425,-0.216970,-0.016607,-0.043148,0.014546,0.007179,-0.251689,-0.967782,0.001808,0.026698,0.068383,25.407595,17.208410,-40.446129,,,,,,
1482102453.65,0.007929,0.254612,-0.217204,0.007209,0.029517,-0.036669,0.007673,-0.251870,-0.967731,-0.005399,0.023202,0.051120,25.376019,17.195856,-40.471283,,,,,,
1482102453.74,0.006117,0.254657,-0.217906,0.005865,-0.037199,0.014184,0.005920,-0.251913,-0.967732,-0.014587,0.006399,0.042973,25.309233,17.229473,-40.498795,,,,,,
1482102453.83,0.004414,0.252797,-0.216679,-0.012853,0.027220,-0.011163,0.004274,-0.250113,-0.968207,-0.008897,0.015799,0.041022,25.246080,17.262589,-40.524105,,,,,,
1482102453.92,0.001401,0.252309,-0.216505,-0.005263,-0.009124,-0.011119,0.001357,-0.249641,-0.968338,-0.012527,0.019416,0.074661,25.157627,17.283741,-40.570072,,,,,,
1482102454.01,0.002441,0.250375,-0.215836,-0.017820,0.085503,-0.034277,0.002365,-0.247767,-0.968817,-0.020538,0.024210,0.053274,25.193546,17.341496,-40.523109,,,,,,
1482102454.10,0.003113,0.249936,-0.215888,-0.002879,-0.008016,0.016496,0.003017,-0.247342,-0.968923,-0.032176,0.018995,0.063482,25.270826,17.375294,-40.460464,,,,,,
1482102454.19,0.006011,0.248919,-0.218241,0.030967,-0.053056,0.001848,0.005826,-0.246356,-0.969162,0.013461,0.015567,0.060364,25.265390,17.453804,-40.430054,,,,,,
1482102454.28,-0.000220,0.250741,-0.217269,0.007156,0.022256,-0.000650,-0.000213,-0.248122,-0.968729,-0.000534,0.013244,0.041025,25.074028,17.366039,-40.586678,,,,,,
1482102454.37,-0.000283,0.252198,-0.218804,0.007361,-0.046713,-0.011163,-0.000274,-0.249533,-0.968366,0.023589,0.005896,0.075269,25.015539,17.367336,-40.622200,,,,,,
1482102454.46,-0.001779,0.253566,-0.217995,-0.029021,0.022614,0.009391,-0.001722,-0.250858,-0.968022,-0.005159,0.034290,0.084722,24.969904,17.265234,-40.693737,,,,,,
1482102454.55,0.001221,0.251604,-0.217427,0.004758,-0.004290,0.000679,0.001183,-0.248958,-0.968514,-0.005562,0.014888,0.043297,25.117558,17.339844,-40.570961,,,,,,
1482102454.64,0.002702,0.250980,-0.218614,0.022349,0.012652,-0.022510,0.002617,-0.248353,-0.968666,0.000862,0.000108,0.042610,25.143421,17.390381,-40.533291,,,,,,
1482102454.73,-0.001045,0.252937,-0.218849,-0.001398,-0.049017,0.012976,-0.001011,-0.250248,-0.968181,-0.006267,0.007115,0.050548,25.047424,17.357567,-40.606724,,,,,,
1482102454.82,-0.002579,0.251259,-0.216527,-0.038807,0.032497,0.001011,-0.002498,-0.248624,-0.968597,-0.019612,0.018903,0.057464,25.033974,17.318598,-40.631649,,,,,,
1482102454.91,0.000390,0.251641,-0.218678,-0.005084,-0.046587,0.025041,0.000377,-0.248994,-0.968505,0.037281,-0.001571,0.046554,25.080959,17.383909,-40.574741,,,,,,
1482102455.01,0.002565,0.250329,-0.218820,-0.011202,0.055334,-0.015082,0.002485,-0.247723,-0.968828,0.011629,0.001400,0.053346,25.110010,17.414038,-40.543846,,,,,,
1482102455.10,0.000543,0.253193,-0.220460,0.043867,-0.022692,0.003872,0.000525,-0.250497,-0.968117,0.016824,0.005486,0.022866,25.012039,17.357681,-40.628479,,,,,,
1482102455.19,-0.000091,0.251435,-0.218286,-0.062369,0.088442,-0.000162,-0.000088,-0.248794,-0.968556,-0.025196,0.013381,0.077596,24.993767,17.329399,-40.651791,,,,,,
1482102455.28,0.001946,0.252730,-0.220018,0.029018,-0.001926,-0.008073,0.001885,-0.250048,-0.968232,0.020500,0.009997,0.047089,25.088295,17.391018,-40.567162,,,,,,
1482102455.37,0.000792,0.251508,-0.220094,-0.049688,0.032637,0.002357,0.000767,-0.248864,-0.968538,-0.005955,0.004510,0.081911,25.020180,17.396832,-40.606716,,,,,,
1482102455.46,0.002296,0.252364,-0.219737,0.002880,0.017700,-0.006631,0.002223,-0.249693,-0.968322,-0.006221,0.016554,0.020950,25.089422,17.378250,-40.571938,,,,,,
1482102455.55,0.003373,0.252003,-0.219195,-0.015886,0.009337,0.008082,0.003267,-0.249344,-0.968409,-0.016740,-0.007156,0.042384,25.152798,17.360542,-40.540264,,,,,,
1482102455.64,0.005211,0.253741,-0.221214,0.036713,-0.014069,-0.004479,0.005044,-0.251027,-0.967967,0.014624,0.001637,0.028102,25.180119,17.350945,-40.527409,,,,,,
1482102455.73,-0.001358,0.252692,-0.218698,-0.023229,0.036123,-0.011201,-0.001315,-0.250011,-0.968242,-0.024152,0.009991,0.056590,24.966263,17.315540,-40.674591,,,,,,
1482102455.82,0.001867,0.253540,-0.219766,0.008004,0.009218,-0.007842,0.001807,-0.250833,-0.968029,-0.002799,0.002404,0.002849,25.071487,17.334038,-40.601925,,,,,,
1482102455.91,0.002885,0.254733,-0.219736,0.006806,-0.002866,-0.011382,0.002792,-0.251987,-0.967727,-0.003799,-0.033322,-0.000062,25.135500,17.387709,-40.539349,,,,,,
1482102456.00,-0.000361,0.256482,-0.219898,-0.011959,-0.052432,0.022791,-0.000349,-0.253679,-0.967288,0.011503,0.027681,0.054614,25.054731,17.217606,-40.661766,,,,,,
1482102456.09,0.001534,0.256007,-0.219868,0.003070,0.023872,-0.021082,0.001484,-0.253219,-0.967408,0.024853,0.008224,0.031968,25.053282,17.216030,-40.663322,,,,,,
1482102456.18,0.003387,0.255390,-0.220054,-0.005773,0.056614,-0.010283,0.003277,-0.252623,-0.967559,-0.025753,-0.006593,0.002395,25.122732,17.245859,-40.607800,,,,,,
1482102456.27,0.005104,0.256051,-0.221291,0.013258,-0.075497,-0.017119,0.004938,-0.253262,-0.967385,0.021246,-0.000461,-0.015342,25.216091,17.254805,-40.546089,,,,,,
1482102456.37,0.002107,0.256574,-0.221657,0.016703,-0.007825,0.015033,0.002038,-0.253768,-0.967263,-0.016640,-0.010941,-0.002372,25.067772,17.256824,-40.637093,,,,,,
1482102456.46,0.003659,0.254058,-0.220524,-0.025688,0.075026,-0.019727,0.003541,-0.251334,-0.967894,-0.015443,-0.004755,0.009627,25.069971,17.278868,-40.626366,,,,,,
1482102456.55,0.006779,0.255455,-0.223585,0.029413,-0.015036,-0.024795,0.006559,-0.252685,-0.967526,0.025927,0.006363,0.046826,25.216129,17.330002,-40.513977,,,,,,
1482102456.64,0.003959,0.257592,-0.221783,-0.034472,0.084765,-0.010019,0.003829,-0.254753,-0.966999,-0.026702,0.008293,-0.009671,25.076862,17.185007,-40.661915,,,,,,
1482102456.73,0.005727,0.257757,-0.221897,-0.009365,0.004628,-0.007544,0.005538,-0.254912,-0.966948,-0.013793,-0.007493,0.027846,25.179243,17.193592,-40.594959,,,,,,
1482102456.82,0.009992,0.257988,-0.223495,0.006956,-0.047584,-0.003874,0.009661,-0.255136,-0.966857,0.010069,-0.003257,-0.027223,25.331427,17.228542,-40.485317,,,,,,
1482102456.91,0.005599,0.259600,-0.222550,0.009321,0.016567,-0.005406,0.005411,-0.256694,-0.966478,-0.014048,-0.005284,-0.004134,25.192211,17.141880,-40.608780,,,,,,
1482102457.00,0.007734,0.260274,-0.223123,0.013018,0.005584,0.010269,0.007473,-0.257345,-0.966291,0.012897,-0.005396,-0.010074,25.202038,17.130215,-40.607605,,,,,,
1482102457.09,0.004849,0.260689,-0.221558,-0.000684,0.011777,0.004390,0.004685,-0.257746,-0.966201,-0.006562,0.003748,-0.017945,25.191071,17.085505,-40.633240,,,,,,
1482102457.18,0.006003,0.261372,-0.221914,-0.010602,-0.018409,0.008286,0.005799,-0.258406,-0.966019,0.012160,-0.015367,-0.025390,25.173981,17.055256,-40.656528,,,,,,
1482102457.27,0.003093,0.260600,-0.219943,-0.002010,0.032339,0.013962,0.002989,-0.257660,-0.966231,-0.014463,0.002014,-0.006563,25.146631,17.029305,-40.684326,,,,,,
1482102457.36,0.005927,0.259271,-0.219932,-0.000551,-0.024519,-0.001414,0.005729,-0.256376,-0.966560,0.016442,-0.013658,-0.041100,25.222490,17.089668,-40.611996,,,,,,
1482102457.45,0.000548,0.258744,-0.218504,-0.029398,0.011996,0.014416,0.000530,-0.255867,-0.966712,-0.022564,-0.005318,-0.026757,25.124941,17.069530,-40.680870,,,,,,
1482102457.54,0.002978,0.259219,-0.218939,0.023065,-0.000554,0.006638,0.002878,-0.256326,-0.966586,0.007955,-0.013160,-0.026013,25.111149,17.089653,-40.680935,,,,,,
1482102457.64,0.003037,0.259430,-0.218223,-0.003192,0.005696,0.016560,0.002936,-0.256529,-0.966532,-0.005148,-0.014085,-0.037100,25.169132,17.057392,-40.658638,,,,,,
1482102457.73,0.000665,0.260145,-0.217486,0.024394,-0.024771,0.001948,0.000643,-0.257221,-0.966352,-0.001955,0.006321,-0.040423,25.107624,16.974112,-40.731453,,,,,,
1482102457.82,-0.000105,0.261932,-0.217313,-0.010666,0.020295,0.010614,-0.000101,-0.258947,-0.965892,-0.008841,-0.017084,-0.056951,25.075954,16.921116,-40.772995,,,,,,
1482102457.91,-0.000237,0.262208,-0.216710,0.011871,-0.013796,0.008090,-0.000229,-0.259214,-0.965820,-0.001572,-0.011187,-0.048645,25.083212,16.901987,-40.776459,,,,,,
1482102458.00,0.000439,0.262733,-0.216746,-0.000640,0.021438,0.002079,0.000424,-0.259721,-0.965684,-0.002347,-0.014785,-0.047805,25.091204,16.863621,-40.787430,,,,,,
1482102458.09,0.001172,0.263447,-0.217017,0.014454,-0.013771,-0.007570,0.001131,-0.260410,-0.965497,0.003050,-0.008465,-0.059344,25.137938,16.853539,-40.762817,,,,,,
1482102458.18,0.000693,0.265325,-0.217161,0.013212,-0.042871,0.005835,0.000668,-0.262223,-0.965007,0.002460,-0.013396,-0.066243,25.128910,16.798000,-40.791294,,,,,,
1482102458.27,-0.000165,0.266319,-0.216456,0.009356,-0.004117,0.011719,-0.000159,-0.263182,-0.964746,0.005378,-0.021211,-0.087469,25.085064,16.721897,-40.849510,,,,,,
1482102458.36,0.000402,0.266042,-0.217098,0.008116,0.029838,-0.001659,0.000388,-0.262914,-0.964819,0.013070,-0.030344,-0.083246,25.086069,16.744312,-40.839710,,,,,,
1482102458.45,0.000304,0.266120,-0.216361,-0.001869,0.017795,0.004538,0.000293,-0.262990,-0.964798,-0.006885,-0.020350,-0.070648,25.091364,16.724586,-40.844540,,,,,,
1482102458.54,0.001686,0.267148,-0.217230,0.020718,0.028595,-0.024677,0.001626,-0.263982,-0.964526,0.013434,-0.016063,-0.079587,25.103106,16.692705,-40.850365,,,,,,
1482102458.63,-0.000619,0.268259,-0.217045,0.003177,-0.007684,0.005799,-0.000597,-0.265053,-0.964234,0.000902,-0.024986,-0.085296,25.056667,16.661537,-40.891579,,,,,,
1482102458.72,-0.001427,0.269146,-0.216300,0.003053,0.025030,0.000815,-0.001376,-0.265908,-0.963997,-0.006711,-0.027534,-0.086982,25.051199,16.615662,-40.913589,,,,,,
1482102458.81,-0.001305,0.269033,-0.216167,-0.006908,0.008154,0.004626,-0.001258,-0.265800,-0.964027,0.003119,-0.028146,-0.088951,25.039688,16.603760,-40.925465,,,,,,
1482102458.90,0.000151,0.268530,-0.216475,-0.000713,0.012983,-0.002712,0.000145,-0.265314,-0.964162,0.005043,-0.018118,-0.085826,25.087990,16.613750,-40.891819,,,,,,
1482102459.00,-0.000672,0.268773,-0.216307,0.009220,0.008012,0.008023,-0.000648,-0.265548,-0.964097,-0.004387,-0.024597,-0.088362,25.076593,16.621983,-40.895462,,,,,,
1482102459.09,-0.001450,0.268067,-0.216001,0.003007,-0.016095,-0.002640,-0.001398,-0.264868,-0.964284,-0.002112,-0.019311,-0.095287,25.068890,16.609871,-40.905109,,,,,,
1482102459.18,-0.002383,0.268618,-0.215740,-0.005800,0.002115,0.004604,-0.002298,-0.265399,-0.964136,0.000940,-0.016629,-0.083365,25.029530,16.584625,-40.939438,,,,,,
1482102459.27,-0.002906,0.268622,-0.215822,0.010392,-0.023444,0.003304,-0.002801,-0.265403,-0.964134,0.010431,-0.017831,-0.081933,25.004400,16.602356,-40.947609,,,,,,
1482102459.36,-0.002952,0.268569,-0.214732,-0.003453,0.013027,-0.002729,-0.002846,-0.265352,-0.964147,-0.006279,-0.015043,-0.083582,25.022320,16.568752,-40.950272,,,,,,
1482102459.45,-0.001599,0.267776,-0.215259,0.010296,-0.012537,0.002037,-0.001542,-0.264587,-0.964360,-0.005340,-0.020935,-0.099116,25.070744,16.620590,-40.899616,,,,,,
1482102459.54,-0.000813,0.267948,-0.215341,0.003956,-0.016128,0.006932,-0.000784,-0.264753,-0.964316,0.008795,-0.024767,-0.090875,25.095490,16.628162,-40.881355,,,,,,
1482102459.63,-0.000902,0.268858,-0.215626,0.017753,-0.040447,0.002062,-0.000869,-0.265631,-0.964074,0.008163,-0.015909,-0.094519,25.096142,16.598118,-40.893166,,,,,,
1482102459.72,-0.001271,0.270533,-0.215593,0.018911,-0.009007,0.005513,-0.001225,-0.267245,-0.963628,0.012043,-0.017987,-0.083675,25.073812,16.532637,-40.933369,,,,,,
1482102459.81,0.001470,0.273528,-0.215746,0.047500,0.037959,0.004943,0.001416,-0.270130,-0.962823,0.011066,-0.022855,-0.084754,25.122324,16.463848,-40.931347,,,,,,
1482102459.90,0.005784,0.277449,-0.214220,0.042460,0.057367,0.004913,0.005563,-0.273903,-0.961741,-0.004678,-0.020256,-0.092962,25.363840,16.228317,-40.876423,,,,,,
1482102459.99,0.010333,0.279838,-0.214036,0.033874,-0.001869,0.001684,0.009931,-0.276200,-0.961049,0.006594,-0.024856,-0.094966,25.581343,16.111332,-40.787060,,,,,,
1482102460.08,0.011121,0.279822,-0.213700,0.007679,-0.005268,0.000813,0.010688,-0.276185,-0.961045,0.004998,-0.021743,-0.103561,25.613426,16.092524,-40.774353,,,,,,
1482102460.17,0.012421,0.279465,-0.214012,-0.008593,0.000899,0.009409,0.011939,-0.275842,-0.961129,0.001642,-0.023230,-0.095847,25.658945,16.112604,-40.737785,,,,,,
1482102460.26,0.013823,0.278744,-0.214233,0.013958,-0.022261,-0.004005,0.013289,-0.275149,-0.961310,0.015062,-0.022337,-0.075525,25.685928,16.139618,-40.710075,,,,,,
1482102460.36,0.012898,0.279542,-0.213455,0.013827,0.009173,0.007887,0.012397,-0.275916,-0.961102,-0.003532,-0.017938,-0.086963,25.706348,16.111343,-40.708389,,,,,,
1482102460.45,0.015341,0.280489,-0.213794,0.018809,0.043086,-0.009189,0.014741,-0.276826,-0.960807,0.003203,-0.021361,-0.080666,25.772287,16.074623,-40.681202,,,,,,
1482102460.54,0.016238,0.281020,-0.213452,0.005038,-0.008971,0.022519,0.015601,-0.277336,-0.960646,-0.005011,-0.026695,-0.085267,25.846786,16.050676,-40.643375,,,,,,
1482102460.63,0.015601,0.280831,-0.213591,0.032666,-0.032102,-0.012626,0.014989,-0.277154,-0.960709,0.011881,-0.020057,-0.082764,25.810329,16.056257,-40.664337,,,,,,
1482102460.72,0.016059,0.281861,-0.213697,-0.002413,-0.007648,0.006948,0.015425,-0.278144,-0.960416,-0.002028,-0.021890,-0.088428,25.828594,16.006939,-40.672180,,,,,,
1482102460.81,0.015385,0.282715,-0.212927,0.012466,0.017617,0.000619,0.014774,-0.278964,-0.960188,0.000607,-0.013364,-0.080523,25.815945,15.959345,-40.698910,,,,,,
1482102460.90,0.014836,0.282882,-0.212275,0.006179,-0.013899,0.009257,0.014246,-0.279124,-0.960149,-0.002024,-0.023031,-0.093150,25.833857,15.946230,-40.692680,,,,,,
1482102460.99,0.014840,0.283185,-0.211508,0.002375,0.015192,0.009168,0.014249,-0.279415,-0.960065,0.000232,-0.024464,-0.083133,25.827263,15.913113,-40.709824,,,,,,
1482102461.08,0.016584,0.282670,-0.211280,-0.010044,0.027465,-0.006385,0.015925,-0.278921,-0.960182,0.005757,-0.021998,-0.075661,25.904388,15.917652,-40.659019,,,,,,
1482102461.17,0.016361,0.282929,-0.211013,0.002514,-0.029576,0.000950,0.015710,-0.279169,-0.960113,-0.000924,-0.017721,-0.074692,25.928028,15.907057,-40.648094,,,,,,
1482102461.26,0.015104,0.283235,-0.210970,0.021163,0.004168,-0.001843,0.014502,-0.279463,-0.960047,0.002847,-0.022066,-0.074056,25.856922,15.899634,-40.696262,,,,,,
1482102461.35,0.015419,0.283455,-0.211038,-0.001354,0.001897,0.011683,0.014803,-0.279675,-0.959981,0.004896,-0.018772,-0.066982,25.870855,15.893800,-40.689686,,,,,,
1482102461.44,0.015446,0.282218,-0.209881,0.003624,0.021246,0.005514,0.014834,-0.278487,-0.960326,-0.006335,-0.016786,-0.067323,25.889664,15.899675,-40.675426,,,,,,
1482102461.53,0.015972,0.282319,-0.210245,-0.000025,-0.022307,0.005762,0.015339,-0.278584,-0.960289,0.008464,-0.009350,-0.058998,25.920851,15.910854,-40.651184,,,,,,
1482102461.63,0.014343,0.282054,-0.209043,0.007249,0.036871,-0.005457,0.013776,-0.278329,-0.960387,-0.006024,-0.016929,-0.067262,25.890736,15.887161,-40.679634,,,,,,
1482102461.72,0.015067,0.282713,-0.209686,0.002385,-0.018774,-0.006341,0.014469,-0.278962,-0.960193,-0.002033,-0.019302,-0.068219,25.908516,15.882715,-40.670048,,,,,,
1482102461.81,0.013596,0.282477,-0.209391,-0.002692,-0.027281,0.014223,0.013057,-0.278735,-0.960279,-0.000041,-0.022184,-0.061022,25.850035,15.894945,-40.702469,,,,,,
1482102461.90,0.013497,0.283497,-0.209701,0.020834,-0.009440,0.012624,0.012958,-0.279715,-0.959996,0.001126,-0.014719,-0.052410,25.826633,15.875540,-40.724892,,,,,,
1482102461.99,0.013153,0.282480,-0.208454,0.003346,0.007672,0.010351,0.012632,-0.278738,-0.960284,-0.013151,-0.013895,-0.072019,25.853849,15.853804,-40.716091,,,,,,
1482102462.08,0.011459,0.282389,-0.207718,0.012114,-0.040888,0.006843,0.011005,-0.278651,-0.960329,-0.001972,-0.017598,-0.059446,25.824568,15.872416,-40.727421,,,,,,
1482102462.17,0.011691,0.282878,-0.206635,-0.003030,0.008837,0.020036,0.011226,-0.279120,-0.960191,0.000050,-0.021295,-0.071670,25.831783,15.802539,-40.750011,,,,,,
1482102462.26,0.012083,0.283665,-0.205996,0.002010,-0.027561,0.009289,0.011600,-0.279876,-0.959966,0.008801,-0.024598,-0.054957,25.861450,15.765792,-40.745430,,,,,,
1482102462.35,0.011535,0.283214,-0.206088,0.005849,-0.021460,-0.012453,0.011076,-0.279443,-0.960098,0.005984,0.000360,-0.056442,25.838821,15.740470,-40.769566,,,,,,
1482102462.44,0.010816,0.284645,-0.206896,0.001917,-0.023991,0.006840,0.010380,-0.280817,-0.959705,-0.001195,-0.019507,-0.045574,25.819004,15.749165,-40.778759,,,,,,
1482102462.53,0.011372,0.283545,-0.206314,-0.000592,-0.011852,0.004407,0.010917,-0.279761,-0.960008,0.002526,-0.018045,-0.056106,25.833403,15.758862,-40.765892,,,,,,
1482102462.62,0.010994,0.283270,-0.205522,0.009297,-0.004693,0.001822,0.010556,-0.279497,-0.960089,0.008319,-0.013868,-0.059199,25.834965,15.767480,-40.761570,,,,,,
1482102462.71,0.010838,0.282827,-0.204892,0.001745,-0.010736,0.017590,0.010407,-0.279071,-0.960214,-0.007828,-0.008801,-0.047705,25.846474,15.761778,-40.756481,,,,,,
1482102462.80,0.010735,0.282242,-0.204938,-0.000763,-0.025240,0.008030,0.010310,-0.278510,-0.960378,0.002385,-0.018777,-0.055491,25.850039,15.783105,-40.745964,,,,,,
1482102462.89,0.009475,0.281634,-0.204750,-0.012007,0.018498,-0.006480,0.009102,-0.277926,-0.960559,-0.002647,-0.008558,-0.031613,25.786488,15.796940,-40.780861,,,,,,
1482102462.99,0.009660,0.281442,-0.205140,0.014156,-0.042348,0.006697,0.009280,-0.277741,-0.960611,0.006055,-0.008269,-0.047827,25.815845,15.818126,-40.754063,,,,,,
1482102463.08,0.008924,0.280989,-0.205419,0.012814,-0.008439,-0.005515,0.008574,-0.277306,-0.960743,0.007936,-0.009254,-0.060985,25.760529,15.813992,-40.790653,,,,,,
1482102463.17,0.008551,0.282463,-0.205746,-0.006006,-0.003501,0.013951,0.008212,-0.278722,-0.960337,-0.001452,-0.010920,-0.032843,25.738224,15.792322,-40.813122,,,,,,
1482102463.26,0.009324,0.281940,-0.205360,0.000206,-0.008394,0.003025,0.008955,-0.278219,-0.960476,0.006578,-0.004404,-0.032948,25.762077,15.802227,-40.794235,,,,,,
1482102463.35,0.006845,0.282708,-0.204680,0.001403,-0.022992,0.018727,0.006573,-0.278957,-0.960281,-0.002331,-0.008457,-0.043717,25.704908,15.760937,-40.846237,,,,,,
1482102463.44,0.006654,0.282821,-0.204108,0.002602,0.010925,0.001659,0.006390,-0.279066,-0.960251,0.004841,-0.014773,-0.032700,25.682716,15.749125,-40.864750,,,,,,
1482102463.53,0.008309,0.281791,-0.204156,-0.002289,0.037717,-0.028498,0.007981,-0.278076,-0.960526,-0.001161,-0.015213,-0.046447,25.740129,15.765195,-40.822407,,,,,,
1482102463.62,0.008640,0.281613,-0.204119,-0.001107,-0.039916,0.001902,0.008300,-0.277906,-0.960572,-0.002837,-0.009066,-0.042433,25.819258,15.792833,-40.761711,,,,,,
1482102463.71,0.007637,0.282359,-0.204273,0.016241,0.002289,0.006307,0.007335,-0.278622,-0.960373,0.003117,-0.013782,-0.036759,25.734123,15.764919,-40.826302,,,,,,
1482102463.80,0.008044,0.282873,-0.204569,0.017476,-0.006178,-0.003340,0.007724,-0.279115,-0.960227,0.002133,-0.007948,-0.030496,25.738935,15.750505,-40.828831,,,,,,
1482102463.89,0.007885,0.282562,-0.204500,-0.007548,0.003689,0.007753,0.007572,-0.278817,-0.960314,0.001248,-0.007270,-0.039503,25.730122,15.750346,-40.834446,,,,,,
1482102463.98,0.008779,0.282011,-0.204649,-0.001445,0.016923,0.013594,0.008432,-0.278288,-0.960461,0.001440,-0.008776,-0.025074,25.757294,15.788749,-40.802471,,,,,,
1482102464.07,0.009420,0.281480,-0.204605,0.002487,-0.025416,-0.005514,0.009049,-0.277778,-0.960603,0.005462,-0.001931,-0.023681,25.798977,15.803655,-40.770355,,,,,,
1482102464.16,0.009115,0.281107,-0.204404,-0.006427,0.020658,-0.002046,0.008758,-0.277420,-0.960709,-0.005294,-0.016007,-0.039612,25.776850,15.815669,-40.779686,,,,,,
1482102464.25,0.010325,0.280264,-0.204650,-0.011398,0.008590,-0.000726,0.009922,-0.276609,-0.960931,0.004299,-0.011034,-0.028800,25.818420,15.856328,-40.737579,,,,,,
