timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1482007174.85,-0.100820,-0.116709,-0.182239,0.007779,0.032078,-0.264191,-0.099965,0.116444,-0.988154,-0.042003,-0.042897,0.212000,15.539754,13.089256,-48.547714,,,,,,
1482007174.90,-0.099297,-0.113254,-0.197402,-0.004518,0.051716,-0.306261,-0.098499,0.113012,-0.988699,-0.035656,-0.065023,0.176245,15.447708,13.251186,-48.533161,,,,,,
1482007174.95,-0.097114,-0.118631,-0.206907,-0.212738,0.075759,-0.089570,-0.096280,0.118353,-0.988293,-0.028171,-0.078649,0.119915,13.732735,9.284624,-49.476982,,,,,,
1482007175.00,-0.096459,-0.127999,-0.209840,-0.186621,-0.033663,-0.029194,-0.095522,0.127650,-0.987209,-0.049360,-0.041056,0.030742,13.851187,9.967386,-49.310844,,,,,,
1482007175.05,-0.113845,-0.124798,-0.211447,-0.272056,-0.030056,0.118479,-0.112715,0.124474,-0.985800,-0.014482,-0.099023,0.054113,12.972042,9.822374,-49.578327,,,,,,
1482007175.09,-0.115131,-0.136748,-0.204848,-0.197509,-0.087922,0.198485,-0.113804,0.136322,-0.984106,-0.015361,-0.091751,-0.094431,12.959803,10.317779,-49.480812,,,,,,
1482007175.14,-0.118100,-0.123578,-0.192739,-0.076960,-0.051953,0.312146,-0.116927,0.123264,-0.985461,-0.010972,-0.064548,-0.110730,12.808983,9.542450,-49.675297,,,,,,
1482007175.19,-0.119612,-0.117241,-0.178367,0.305042,-0.080573,0.258255,-0.118508,0.116972,-0.986039,0.006188,-0.042494,-0.100524,12.809744,9.418707,-49.698711,,,,,,
1482007175.24,-0.114895,-0.111515,-0.157135,0.038323,0.225713,0.574247,-0.113930,0.111284,-0.987236,-0.005958,-0.008180,-0.107307,12.779416,8.601842,-49.854374,,,,,,
1482007175.29,-0.106686,-0.105250,-0.133114,0.308006,-0.002344,0.375813,-0.105895,0.105055,-0.988812,-0.046296,0.059297,-0.308185,13.382763,8.055264,-49.787327,,,,,,
1482007175.33,-0.103570,-0.092755,-0.111452,0.209613,0.165070,0.519473,-0.102941,0.092622,-0.990366,-0.042124,-0.049577,-0.080252,13.614958,6.746943,-49.918686,,,,,,
1482007175.38,-0.088707,-0.092191,-0.082088,-0.121041,0.399764,0.694539,-0.088215,0.092061,-0.991838,-0.124493,-0.013127,-0.128172,14.255486,6.022113,-49.832508,,,,,,
1482007175.43,-0.075589,-0.105485,-0.051362,-0.250610,0.012682,0.587196,-0.075097,0.105289,-0.991602,-0.155875,0.065289,-0.226416,15.143860,6.001769,-49.572227,,,,,,
1482007175.48,-0.077600,-0.110284,-0.032909,0.129561,-0.112760,0.205175,-0.077051,0.110060,-0.990934,-0.080969,0.049150,-0.137240,15.159033,6.016198,-49.565842,,,,,,
1482007175.53,-0.081058,-0.095034,-0.027224,0.337161,-0.071765,0.080871,-0.080604,0.094891,-0.992219,0.051093,-0.050015,0.053208,15.026588,5.591079,-49.655865,,,,,,
1482007175.57,-0.079431,-0.086334,-0.017884,0.092719,0.104138,0.244333,-0.079052,0.086226,-0.993134,0.052029,-0.046905,0.096680,14.907053,4.760348,-49.778332,,,,,,
1482007175.62,-0.075368,-0.082191,-0.007471,0.158482,-0.002501,0.114029,-0.075043,0.082098,-0.993795,-0.002228,0.042718,0.006277,15.158913,4.314076,-49.742935,,,,,,
1482007175.67,-0.075827,-0.071710,-0.006772,0.207862,0.036396,-0.044439,-0.075560,0.071648,-0.994564,-0.015871,0.000968,0.133373,15.177687,3.669736,-49.788898,,,,,,
1482007175.72,-0.073763,-0.061372,-0.011910,0.204810,0.034498,-0.176798,-0.073558,0.061333,-0.995403,-0.021825,-0.016030,0.177441,15.278559,3.244913,-49.787548,,,,,,
1482007175.77,-0.073573,-0.051607,-0.023151,0.151717,0.040212,-0.283302,-0.073409,0.051584,-0.995967,-0.030961,-0.027841,0.290660,15.290018,2.937366,-49.803123,,,,,,
1482007175.81,-0.069533,-0.048114,-0.036043,-0.008322,0.127450,-0.244438,-0.069397,0.048096,-0.996429,-0.013245,-0.033096,0.274520,15.434810,2.932784,-49.758713,,,,,,
1482007175.86,-0.062739,-0.054206,-0.047473,-0.229557,0.192135,-0.180645,-0.062606,0.054179,-0.996567,0.061523,-0.014384,0.051315,15.616678,3.137995,-49.689396,,,,,,
1482007175.91,-0.055232,-0.064030,-0.054943,-0.156040,0.119885,-0.136671,-0.055091,0.063986,-0.996429,0.039680,-0.012717,-0.094697,16.002493,3.798862,-49.520222,,,,,,
1482007175.96,-0.055251,-0.058892,-0.064029,0.009329,0.021844,-0.221359,-0.055127,0.058858,-0.996743,-0.009754,-0.022603,-0.031043,16.265759,4.274712,-49.395504,,,,,,
1482007176.01,-0.054830,-0.058833,-0.073952,-0.028300,0.046279,-0.190921,-0.054708,0.058799,-0.996770,-0.013117,-0.046699,0.054555,16.174456,4.161472,-49.435139,,,,,,
1482007176.05,-0.054669,-0.064131,-0.081970,-0.199327,-0.015364,-0.135578,-0.054529,0.064087,-0.996453,-0.015478,-0.051682,0.054711,16.204821,4.492825,-49.396175,,,,,,
1482007176.10,-0.060250,-0.066270,-0.090557,-0.231540,0.045560,-0.183660,-0.060082,0.066222,-0.995994,-0.016243,-0.033766,-0.008415,15.881250,4.727864,-49.479259,,,,,,
1482007176.15,-0.060578,-0.076733,-0.100572,-0.158984,0.014754,-0.212088,-0.060363,0.076658,-0.995229,0.016051,-0.044844,-0.065868,15.876223,5.451444,-49.406387,,,,,,
1482007176.20,-0.059910,-0.078873,-0.112143,-0.016718,0.037796,-0.236807,-0.059688,0.078792,-0.995103,0.012492,-0.053370,-0.039169,15.876396,5.756990,-49.371658,,,,,,
1482007176.25,-0.054515,-0.066544,-0.121044,-0.019480,0.007249,-0.152572,-0.054367,0.066495,-0.996305,0.013855,-0.050321,0.009213,15.889980,5.986410,-49.339993,,,,,,
1482007176.29,-0.056187,-0.069578,-0.126400,-0.105851,-0.024947,-0.079143,-0.056021,0.069522,-0.996006,-0.006280,-0.048648,0.040272,16.049908,5.645852,-49.328377,,,,,,
1482007176.34,-0.061438,-0.070064,-0.130843,-0.134365,-0.050108,-0.090694,-0.061249,0.070007,-0.995664,-0.017715,-0.026352,0.013471,15.981737,5.961157,-49.313408,,,,,,
1482007176.39,-0.063099,-0.076144,-0.136693,-0.129294,-0.000378,-0.127098,-0.062875,0.076071,-0.995118,-0.013282,-0.055593,0.016267,15.678843,6.136770,-49.389042,,,,,,
1482007176.44,-0.065849,-0.072329,-0.144261,-0.181454,-0.058069,-0.125068,-0.065629,0.072265,-0.995224,-0.000746,-0.070434,-0.028534,15.546530,6.066773,-49.439487,,,,,,
1482007176.49,-0.071344,-0.080369,-0.151383,-0.162557,-0.072652,-0.155323,-0.071053,0.080282,-0.994236,-0.032737,-0.040671,-0.060268,15.280455,6.589898,-49.455479,,,,,,
1482007176.53,-0.075080,-0.086243,-0.159319,-0.103581,-0.172354,-0.182059,-0.074730,0.086136,-0.993477,-0.020683,-0.040542,-0.260384,15.170242,6.901821,-49.446861,,,,,,
1482007176.58,-0.093212,-0.084275,-0.172253,0.118181,-0.308206,-0.317746,-0.092747,0.084175,-0.992125,-0.002254,-0.058037,-0.219957,14.637238,7.261343,-49.555908,,,,,,
1482007176.63,-0.105119,-0.084807,-0.185039,-0.151894,-0.176535,-0.244040,-0.104548,0.084705,-0.990906,-0.091070,-0.008076,-0.242126,13.568897,7.431855,-49.833889,,,,,,
1482007176.68,-0.109965,-0.096744,-0.199378,-0.305182,-0.050181,-0.320994,-0.109231,0.096593,-0.989312,-0.097343,0.128062,-0.387290,13.219148,8.169786,-49.812374,,,,,,
1482007176.73,-0.123558,-0.095344,-0.223509,0.125710,-0.343715,-0.552390,-0.122684,0.095199,-0.987869,0.003009,0.097885,-0.200333,12.633556,8.744633,-49.866707,,,,,,
1482007176.77,-0.136755,-0.076908,-0.249587,0.359827,-0.118097,-0.575569,-0.135926,0.076832,-0.987735,-0.015670,0.050732,0.081409,11.735683,8.477576,-50.131508,,,,,,
1482007176.82,-0.142294,-0.065309,-0.270730,0.035636,-0.085728,-0.367127,-0.141512,0.065262,-0.987783,0.005388,0.044418,0.149252,11.417721,8.183190,-50.253704,,,,,,
1482007176.87,-0.151100,-0.063222,-0.284183,-0.000953,-0.249407,-0.217862,-0.150225,0.063180,-0.986631,0.047030,0.065329,0.087568,11.036827,8.242592,-50.329033,,,,,,
1482007176.92,-0.163847,-0.060599,-0.293207,0.046047,-0.211309,-0.157227,-0.162815,0.060562,-0.984796,0.114277,0.011078,0.209375,10.388708,8.354033,-50.448475,,,,,,
1482007176.97,-0.168473,-0.057742,-0.294925,0.019417,-0.013426,0.085317,-0.167397,0.057710,-0.984199,0.134850,-0.041078,0.284309,9.777899,8.275288,-50.583359,,,,,,
1482007177.01,-0.167117,-0.061121,-0.284073,-0.070189,0.008438,0.278900,-0.166030,0.061083,-0.984227,-0.005692,-0.002886,0.234441,9.872042,8.214210,-50.575027,,,,,,
1482007177.06,-0.163901,-0.070717,-0.270943,-0.225107,0.069049,0.303382,-0.162761,0.070658,-0.984132,-0.074422,-0.012049,0.198335,10.077435,8.360233,-50.510548,,,,,,
1482007177.11,-0.159609,-0.085763,-0.259043,-0.302372,0.068571,0.291090,-0.158348,0.085658,-0.983661,-0.133430,-0.014933,0.103320,10.368113,8.822790,-50.372852,,,,,,
1482007177.16,-0.158338,-0.100374,-0.251584,-0.187570,-0.023665,0.078268,-0.156884,0.100206,-0.982520,-0.163810,0.020064,0.030113,10.526497,9.233945,-50.266197,,,,,,
1482007177.21,-0.160129,-0.107373,-0.253719,-0.145632,-0.033177,-0.067846,-0.158528,0.107167,-0.981521,-0.092784,-0.056523,0.104919,10.521866,9.682540,-50.182686,,,,,,
1482007177.25,-0.158996,-0.114996,-0.257825,-0.226044,0.107776,-0.013355,-0.157281,0.114742,-0.980865,-0.081290,-0.125378,0.103729,10.437486,10.068012,-50.124420,,,,,,
1482007177.30,-0.153818,-0.130680,-0.257532,-0.277557,0.092199,0.065587,-0.151906,0.130308,-0.979768,-0.092006,-0.061049,-0.210555,10.744289,10.922020,-49.880192,,,,,,
1482007177.35,-0.148425,-0.133016,-0.256756,0.096714,0.161689,0.018553,-0.146575,0.132624,-0.980269,-0.088624,-0.095072,-0.317522,10.996594,11.216368,-49.759739,,,,,,
1482007177.40,-0.132335,-0.130941,-0.247644,0.049870,0.319550,0.327734,-0.130820,0.130567,-0.982771,-0.051385,-0.128431,-0.520586,11.699440,10.968385,-49.654621,,,,,,
1482007177.45,-0.120378,-0.129645,-0.229591,0.139906,0.178255,0.341738,-0.119080,0.129282,-0.984432,-0.125458,0.022634,-0.525502,12.446630,10.623593,-49.547798,,,,,,
1482007177.49,-0.107219,-0.117329,-0.213044,0.280545,0.209524,0.386814,-0.106278,0.117060,-0.987422,-0.056747,0.050283,-0.270162,12.877312,10.159069,-49.535160,,,,,,
1482007177.54,-0.095172,-0.111791,-0.191869,0.169000,0.134637,0.281402,-0.094436,0.111559,-0.989261,-0.162019,0.261198,-0.171231,13.591913,9.281571,-49.516422,,,,,,
1482007177.59,-0.099942,-0.092717,-0.193132,0.491916,-0.260928,-0.251523,-0.099348,0.092584,-0.990736,-0.019091,0.178809,0.140532,13.977148,8.622363,-49.528355,,,,,,
1482007177.64,-0.106627,-0.076499,-0.200726,0.184759,0.068068,-0.084398,-0.106114,0.076424,-0.991413,0.092045,-0.007638,0.362812,13.295126,7.522159,-49.894089,,,,,,
1482007177.69,-0.103555,-0.075077,-0.200370,-0.042822,0.052698,0.034011,-0.103079,0.075006,-0.991841,0.167456,-0.024271,0.103062,13.441504,7.335682,-49.882637,,,,,,
1482007177.73,-0.099238,-0.070726,-0.198284,0.265171,0.102039,0.028808,-0.098828,0.070667,-0.992592,0.137875,-0.024708,0.014763,13.631328,7.242147,-49.844780,,,,,,
1482007177.78,-0.094659,-0.055836,-0.196620,0.309303,0.072889,-0.051038,-0.094370,0.055807,-0.993972,-0.018606,-0.012838,0.252074,13.877056,6.521261,-49.876488,,,,,,
1482007177.83,-0.089557,-0.043019,-0.200763,0.208673,0.122578,-0.148741,-0.089355,0.043006,-0.995071,-0.052079,0.029198,0.299652,14.000675,6.090088,-49.896450,,,,,,
1482007177.88,-0.086711,-0.039590,-0.207722,-0.068154,0.066886,-0.137871,-0.086535,0.039580,-0.995462,-0.035353,0.016206,0.299677,14.211864,5.724586,-49.880013,,,,,,
1482007177.93,-0.082044,-0.050618,-0.213802,-0.330602,0.134325,-0.065162,-0.081847,0.050597,-0.995360,0.032943,-0.008940,0.155577,14.340250,5.999979,-49.810852,,,,,,
1482007177.97,-0.078066,-0.065920,-0.218220,-0.283008,0.040673,-0.064102,-0.077818,0.065872,-0.994789,0.103880,-0.013534,-0.117592,14.643991,7.077437,-49.580513,,,,,,
1482007178.02,-0.077584,-0.073766,-0.221324,-0.056090,0.010702,-0.035443,-0.077296,0.073699,-0.994281,0.109538,-0.061492,-0.112623,14.677540,7.639420,-49.487095,,,,,,
1482007178.07,-0.073729,-0.072954,-0.222135,0.017217,0.080176,-0.010184,-0.073467,0.072889,-0.994631,0.022304,-0.093214,0.071413,14.822268,7.668147,-49.439495,,,,,,
1482007178.12,-0.070282,-0.074872,-0.221992,-0.094016,0.095554,0.027215,-0.070027,0.074803,-0.994737,-0.017314,-0.066898,0.122178,14.987136,7.704014,-49.384182,,,,,,
1482007178.17,-0.075781,-0.076637,-0.222173,-0.184313,-0.092365,-0.027340,-0.075486,0.076562,-0.994203,-0.027999,0.001410,-0.028380,15.116413,7.848629,-49.321972,,,,,,
1482007178.21,-0.079868,-0.082391,-0.227623,-0.079004,-0.046833,-0.150414,-0.079513,0.082298,-0.993431,-0.013703,-0.018699,-0.111458,14.652307,8.027546,-49.433109,,,,,,
1482007178.26,-0.083096,-0.080701,-0.237452,0.076362,-0.144714,-0.245745,-0.082731,0.080613,-0.993306,-0.003222,-0.037171,-0.262050,14.433876,8.315720,-49.449730,,,,,,
1482007178.31,-0.093862,-0.083345,-0.246430,-0.285737,-0.256972,-0.122828,-0.093398,0.083248,-0.992142,-0.015336,-0.031704,-0.219543,13.916254,8.450033,-49.575180,,,,,,
1482007178.36,-0.106999,-0.105550,-0.255056,-0.519060,-0.168860,-0.143255,-0.106201,0.105354,-0.988748,-0.028626,0.014580,-0.386786,13.219763,9.528231,-49.570297,,,,,,
1482007178.41,-0.111226,-0.119017,-0.267122,-0.073490,-0.058628,-0.246721,-0.110211,0.118736,-0.986790,0.014554,0.006142,-0.431392,12.912259,10.601625,-49.433212,,,,,,
1482007178.45,-0.128786,-0.115239,-0.284571,0.512516,-0.042486,-0.475244,-0.127579,0.114984,-0.985141,-0.070343,0.070273,-0.007688,12.605097,10.470802,-49.540260,,,,,,
1482007178.50,-0.127754,-0.086797,-0.306558,0.386481,0.116230,-0.529813,-0.126928,0.086688,-0.988117,-0.097697,0.074369,0.286411,11.799198,10.349533,-49.763741,,,,,,
1482007178.55,-0.130164,-0.079814,-0.327126,-0.040464,-0.087599,-0.370768,-0.129383,0.079729,-0.988384,-0.048595,0.064619,0.214138,11.741547,9.766020,-49.895134,,,,,,
1482007178.60,-0.136827,-0.081872,-0.343618,-0.145364,-0.137688,-0.324714,-0.135943,0.081781,-0.987336,-0.039029,0.045569,0.175324,11.233684,10.172675,-49.930801,,,,,,
1482007178.65,-0.144339,-0.084719,-0.359184,-0.019626,-0.131703,-0.281744,-0.143322,0.084618,-0.986052,0.038738,-0.050301,0.082167,10.758778,10.648989,-49.936073,,,,,,
1482007178.69,-0.151103,-0.081370,-0.368979,0.083022,-0.116275,-0.119372,-0.150030,0.081281,-0.985335,0.093878,-0.098981,0.119490,10.330063,10.739507,-50.007164,,,,,,
1482007178.74,-0.154425,-0.080208,-0.370420,-0.050080,-0.029640,0.016664,-0.153317,0.080122,-0.984924,0.013318,-0.076460,0.246886,10.088890,10.661946,-50.072952,,,,,,
1482007178.79,-0.153383,-0.085384,-0.369586,-0.145116,0.049848,0.030696,-0.152226,0.085280,-0.984660,-0.040523,-0.042525,0.192530,10.079824,10.762706,-50.053223,,,,,,
1482007178.84,-0.151579,-0.095868,-0.367628,-0.293949,0.018136,0.122941,-0.150306,0.095721,-0.983995,-0.046929,-0.051318,0.095674,10.194523,11.079121,-49.960865,,,,,,
1482007178.89,-0.164543,-0.104952,-0.363598,-0.251703,0.027123,0.162096,-0.162900,0.104759,-0.981065,-0.058764,-0.019875,-0.012373,10.294964,11.699330,-49.798626,,,,,,
1482007178.93,-0.165286,-0.113060,-0.358567,-0.054264,-0.015595,0.108122,-0.163484,0.112819,-0.980074,-0.043944,-0.045299,-0.090269,9.662373,12.013735,-49.850498,,,,,,
1482007178.98,-0.157535,-0.093078,-0.350178,0.128226,0.142015,0.239643,-0.156205,0.092943,-0.983342,-0.002791,-0.084749,-0.112727,9.965942,11.026477,-50.018604,,,,,,
1482007179.03,-0.147460,-0.081812,-0.332078,0.356775,0.165970,0.412471,-0.146434,0.081721,-0.985839,-0.023060,-0.066340,-0.153733,10.527154,10.317904,-50.054802,,,,,,
1482007179.08,-0.140920,-0.080053,-0.303884,0.009134,0.011987,0.650960,-0.140005,0.079967,-0.986916,-0.000300,-0.029384,-0.123054,11.065029,9.570747,-50.087219,,,,,,
1482007179.13,-0.141060,-0.071650,-0.280600,0.434942,0.027644,0.308645,-0.140232,0.071589,-0.987527,-0.026821,0.051153,-0.019431,11.203608,9.236618,-50.119137,,,,,,
1482007179.17,-0.136343,-0.058907,-0.265815,0.264058,0.116489,0.268265,-0.135685,0.058873,-0.989001,-0.002285,0.030269,0.090854,11.318130,8.286837,-50.259247,,,,,,
1482007179.22,-0.132333,-0.053613,-0.251151,0.073274,0.004238,0.306031,-0.131758,0.053588,-0.989832,-0.002092,0.073686,0.033228,11.689563,7.497329,-50.298191,,,,,,
1482007179.27,-0.139057,-0.067154,-0.239021,-0.001710,-0.256073,0.178391,-0.138297,0.067103,-0.988115,-0.007699,0.079015,0.021303,11.648911,7.713053,-50.274998,,,,,,
1482007179.32,-0.146518,-0.069217,-0.233316,-0.062899,-0.051863,0.107167,-0.145645,0.069161,-0.986917,0.110946,-0.033837,0.010964,11.209813,7.666674,-50.381798,,,,,,
1482007179.37,-0.146186,-0.075703,-0.227124,-0.099568,0.002668,0.180786,-0.145248,0.075631,-0.986500,0.169067,-0.079049,-0.092174,11.213720,7.844560,-50.353542,,,,,,
,,,,,,,,,,,,,,,,48.210411,16.374571,177.466675,-1.000000,-1.000000,1482007179.08
1482007179.42,-0.142718,-0.070824,-0.220418,0.289975,0.163189,0.036845,-0.141877,0.070764,-0.987352,0.044663,-0.013620,0.012651,11.341079,7.680026,-50.350380,,,,,,
1482007179.46,-0.133918,-0.059579,-0.218816,0.130351,0.210708,0.012095,-0.133281,0.059544,-0.989288,0.046733,-0.026509,0.187225,11.611937,7.203970,-50.359005,,,,,,
,,,,,,,,,,,,,,,,48.210359,16.374648,177.265701,-1.000000,-1.000000,1482007179.11
1482007179.51,-0.126567,-0.063767,-0.216876,-0.245345,0.139889,0.094059,-0.125973,0.063724,-0.989985,0.050503,-0.059924,0.160212,12.051476,6.911033,-50.296753,,,,,,
1482007179.56,-0.119585,-0.080644,-0.213820,-0.369956,0.105916,0.086113,-0.118913,0.080556,-0.989631,0.054490,-0.061819,0.035118,12.429045,7.420070,-50.132076,,,,,,
1482007179.61,-0.116181,-0.095249,-0.212275,-0.215012,0.047749,0.055601,-0.115395,0.095105,-0.988756,0.071419,-0.077786,-0.085203,12.781271,8.437444,-49.881985,,,,,,
1482007179.66,-0.107542,-0.088571,-0.211528,-0.048574,0.040569,-0.027206,-0.106914,0.088455,-0.990326,0.030620,-0.059143,-0.026138,13.220146,8.184146,-49.809750,,,,,,
1482007179.70,-0.105995,-0.091049,-0.213755,-0.064727,0.020143,-0.030524,-0.105359,0.090923,-0.990269,0.046017,-0.077175,-0.003185,13.301080,8.334290,-49.763287,,,,,,
1482007179.75,-0.106400,-0.091187,-0.216230,0.101638,-0.033133,-0.100921,-0.105758,0.091061,-0.990214,0.030532,-0.048138,-0.107427,13.305828,8.458119,-49.741119,,,,,,
1482007179.80,-0.103431,-0.062696,-0.224448,0.313631,-0.105758,-0.274274,-0.103043,0.062655,-0.992702,0.036927,-0.082796,-0.055013,13.087234,8.108648,-49.857174,,,,,,
1482007179.85,-0.109711,-0.045845,-0.233936,0.323298,-0.137597,-0.200819,-0.109376,0.045829,-0.992943,0.036103,-0.094428,-0.035682,13.216385,6.928972,-50.000805,,,,,,
1482007179.90,-0.114279,-0.041205,-0.238840,-0.119602,0.035119,-0.008432,-0.113934,0.041193,-0.992634,-0.067173,-0.003443,-0.043941,13.720936,8.678752,-42.479496,,,,,,
1482007179.94,-0.109738,-0.045533,-0.242488,0.088603,0.035318,-0.232458,-0.109404,0.045518,-0.992955,-0.120622,0.229537,-0.271633,13.819742,8.961594,-42.388645,,,,,,
1482007179.99,-0.115014,-0.024937,-0.262351,0.450756,-0.046712,-0.525390,-0.114725,0.024935,-0.993084,-0.057593,0.093794,0.115582,13.514206,8.628607,-42.555912,,,,,,
1482007180.04,-0.114575,-0.016730,-0.277144,-0.146501,-0.026092,-0.087260,-0.114309,0.016729,-0.993304,0.041738,-0.031057,0.164188,13.354054,8.358950,-42.660164,,,,,,
1482007180.09,-0.117437,-0.027628,-0.279540,-0.190320,-0.090089,-0.028647,-0.117123,0.027624,-0.992733,-0.016498,0.106256,-0.061298,13.244248,8.819587,-42.601616,,,,,,
1482007180.14,-0.121483,-0.028726,-0.281655,0.066647,-0.047489,-0.052454,-0.121135,0.028722,-0.992220,-0.024816,0.082881,-0.018293,13.042509,9.023421,-42.621159,,,,,,
1482007180.18,-0.125104,-0.030008,-0.282061,-0.083767,0.000604,0.070734,-0.124722,0.030004,-0.991738,-0.016239,0.010569,0.113076,12.928068,8.999708,-42.661026,,,,,,
1482007180.23,-0.123269,-0.036139,-0.277172,-0.135213,0.023878,0.120605,-0.122877,0.036131,-0.991764,-0.046786,0.028947,0.049061,12.913425,9.123802,-42.639091,,,,,,
1482007180.28,-0.135039,-0.050192,-0.270879,-0.231581,-0.014381,0.197941,-0.134460,0.050171,-0.989648,-0.052704,0.012405,0.005380,13.043821,9.454331,-42.527248,,,,,,
1482007180.33,-0.133535,-0.062821,-0.262903,-0.247907,0.063290,0.186945,-0.132876,0.062780,-0.989142,-0.090772,0.010401,0.027671,12.638319,9.957352,-42.534885,,,,,,
1482007180.38,-0.128924,-0.074856,-0.257018,-0.206686,0.102983,0.158570,-0.128207,0.074786,-0.988924,-0.047101,0.012006,-0.025801,12.876593,10.347786,-42.369911,,,,,,
1482007180.42,-0.124736,-0.080539,-0.250269,0.041095,0.253227,0.176555,-0.124009,0.080452,-0.989014,0.002763,-0.054222,0.029511,13.041859,10.567122,-42.265095,,,,,,
1482007180.47,-0.113227,-0.080039,-0.239225,0.065639,0.228466,0.264239,-0.112624,0.079954,-0.990416,-0.020875,-0.074613,0.037260,13.424459,10.436206,-42.177746,,,,,,
1482007180.52,-0.104230,-0.069718,-0.222267,-0.003744,0.245356,0.428610,-0.103789,0.069662,-0.992157,-0.035112,-0.064962,0.009476,13.860743,9.724598,-42.206688,,,,,,
1482007180.57,-0.090108,-0.070915,-0.201624,-0.061012,0.168336,0.440504,-0.089760,0.070856,-0.993440,-0.067054,-0.035974,-0.110900,14.571379,9.412033,-42.037853,,,,,,
1482007180.62,-0.078030,-0.074818,-0.177033,-0.020386,0.194265,0.532569,-0.077733,0.074748,-0.994168,-0.078304,0.004964,-0.247806,15.451993,9.025096,-41.807606,,,,,,
1482007180.66,-0.069971,-0.085763,-0.153803,-0.331961,0.134159,0.511385,-0.069657,0.085658,-0.993887,-0.056395,0.023824,-0.298746,15.961187,8.891997,-41.644512,,,,,,
1482007180.71,-0.063733,-0.100937,-0.133530,-0.143689,0.032693,0.325392,-0.063366,0.100765,-0.992890,-0.039036,0.142628,-0.414428,16.389256,9.161634,-41.419189,,,,,,
1482007180.76,-0.063234,-0.096992,-0.124909,0.233281,-0.039877,0.057513,-0.062895,0.096840,-0.993311,0.019072,0.122139,-0.099981,16.508831,8.963633,-41.415028,,,,,,
1482007180.81,-0.067521,-0.087118,-0.124369,0.168764,-0.046331,-0.005462,-0.067214,0.087008,-0.993938,0.096297,0.035474,0.098903,16.423000,8.650288,-41.515659,,,,,,
1482007180.86,-0.066096,-0.084425,-0.121883,-0.083916,-0.008234,0.120227,-0.065813,0.084325,-0.994263,0.161516,-0.027013,0.045868,16.342669,8.321246,-41.614498,,,,,,
1482007180.90,-0.056336,-0.095993,-0.113461,0.058316,-0.026281,0.100509,-0.056047,0.095846,-0.993817,0.040895,0.035761,-0.031513,16.392622,8.332796,-41.592537,,,,,,
1482007180.95,-0.058953,-0.089192,-0.113912,0.154061,-0.014317,-0.088493,-0.058684,0.089074,-0.994295,0.004134,-0.007973,0.155931,16.744431,8.380930,-41.442448,,,,,,
1482007181.00,-0.058171,-0.082153,-0.119402,0.075522,0.017938,-0.109349,-0.057942,0.082060,-0.994942,0.036107,-0.029158,0.243248,16.731594,8.166824,-41.490353,,,,,,
1482007181.05,-0.057869,-0.080181,-0.124369,0.013165,0.001521,-0.103694,-0.057651,0.080095,-0.995119,0.036167,-0.032259,0.235277,16.727501,8.152641,-41.494789,,,,,,
1482007181.10,-0.058139,-0.085134,-0.127626,-0.230296,-0.065607,-0.028180,-0.057896,0.085031,-0.994695,0.054051,-0.011774,0.140142,16.718916,8.325143,-41.463989,,,,,,
1482007181.14,-0.061206,-0.094610,-0.130015,-0.129272,0.012309,-0.059873,-0.060894,0.094468,-0.993664,0.060696,0.002165,0.040768,16.606256,8.652734,-41.442188,,,,,,
1482007181.19,-0.047648,-0.090308,-0.131789,-0.220282,-0.037700,-0.026114,-0.047435,0.090186,-0.994795,0.090068,-0.075614,0.044630,16.532618,9.008088,-41.395885,,,,,,
1482007181.24,-0.045747,-0.102744,-0.130706,-0.279589,0.056914,0.066853,-0.045490,0.102563,-0.993686,0.079975,-0.080407,-0.022153,17.129118,8.917286,-41.172417,,,,,,
1482007181.29,-0.043496,-0.113139,-0.128525,-0.175801,-0.011723,0.044237,-0.043205,0.112897,-0.992667,0.044257,-0.067289,-0.062341,17.300499,9.502606,-40.969326,,,,,,
1482007181.34,-0.039495,-0.104023,-0.126559,-0.007195,-0.025212,0.033848,-0.039272,0.103835,-0.993819,0.027217,-0.071838,-0.042253,17.285776,9.708858,-40.927162,,,,,,
1482007181.38,-0.041844,-0.102072,-0.122923,0.096208,-0.114740,0.094389,-0.041615,0.101895,-0.993924,0.004108,-0.049099,-0.103778,17.431162,9.077593,-41.010296,,,,,,
1482007181.43,-0.050396,-0.097937,-0.118869,0.143720,-0.185410,0.101361,-0.050133,0.097781,-0.993944,-0.019646,-0.011095,-0.225843,17.135204,8.849945,-41.184410,,,,,,
1482007181.48,-0.060100,-0.094213,-0.113632,-0.032902,-0.316870,0.062008,-0.059797,0.094074,-0.993768,-0.078630,0.113873,-0.399573,16.927074,8.608864,-41.321354,,,,,,
1482007181.53,-0.091155,-0.110578,-0.113535,-0.559588,-0.865992,-0.123976,-0.090472,0.110353,-0.989766,-0.150525,0.220427,-0.436503,16.273849,8.660321,-41.572262,,,,,,
